board,bench,pair,q,sample_count,C_solo,C_a,C_b,C_pair,slowdown_a,slowdown_b,slowdown_pair,delta_a,delta_b,delta_pair,delta_pos_a,delta_pos_b,additive_violation,dominant_amplification,verdict,source_solo,source_a,source_b,source_pair
imx8mm,cosf,LLC+BUS,p99,1000,31333,31755,83293,42085,1.013468228,2.658315514,1.343152587,422,51960,10752,422,51960,0.2052613493,0.2069284065,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/cosf__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__LLC+BUS.txt
imx8mm,lms,LLC+MEM,p99,1000,460920,469968,480031,466283,1.019630305,1.041462727,1.011635425,9048,19111,5363,9048,19111,0.1904542065,0.2806237246,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/lms__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lms__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lms__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lms__LLC+MEM.txt
imx8mm,ludcmp,BUS+MEM,p99,1000,10890,50835,12034,17847,4.668044077,1.105050505,1.638842975,39945,1144,6957,39945,1144,0.1693153885,0.1741644762,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/ludcmp__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__BUS+MEM.txt
imx8mm,recursion,LLC+MEM,p99,1000,4509,5237,5345,4766,1.161454868,1.185406964,1.056997117,728,836,257,728,836,0.1643222506,0.3074162679,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/recursion__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/recursion__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/recursion__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/recursion__LLC+MEM.txt
imx8mm,petrinet,BUS+MEM,p99,1000,3785,75689,7190,14065,19.99709379,1.899603699,3.715984148,71904,3405,10280,71904,3405,0.1365042691,0.1429684023,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/petrinet__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/petrinet__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/petrinet__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/petrinet__BUS+MEM.txt
imx8mm,cosf,BUS+MEM,p99,1000,31333,83293,31950,37771,2.658315514,1.019691699,1.205470271,51960,617,6438,51960,617,0.1224489796,0.1239030023,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/cosf__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__BUS+MEM.txt
imx8mm,insertsort,LLC+MEM,p99,1000,4359,4426,7373,4713,1.015370498,1.691442992,1.081211287,67,3014,354,67,3014,0.1148977605,0.1174518912,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/insertsort__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/insertsort__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/insertsort__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/insertsort__LLC+MEM.txt
imx8mm,bsort,LLC+MEM,p99,1000,357855,364081,376218,359168,1.017398108,1.05131408,1.003669084,6226,18363,1313,6226,18363,0.05339786083,0.07150247781,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/bsort__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/bsort__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/bsort__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/bsort__LLC+MEM.txt
imx8mm,deg2rad,LLC+MEM,p99,1000,17266,17412,18670,17333,1.008455925,1.081315881,1.003880459,146,1404,67,146,1404,0.04322580645,0.04772079772,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/deg2rad__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/deg2rad__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/deg2rad__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/deg2rad__LLC+MEM.txt
imx8mm,complex_updates,LLC+MEM,p99,1000,3660,3981,4680,3710,1.087704918,1.278688525,1.013661202,321,1020,50,321,1020,0.03728560776,0.04901960784,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/complex_updates__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/complex_updates__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/complex_updates__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/complex_updates__LLC+MEM.txt
