board,bench,pair,q,sample_count,C_solo,C_a,C_b,C_pair,slowdown_a,slowdown_b,slowdown_pair,delta_a,delta_b,delta_pair,delta_pos_a,delta_pos_b,additive_violation,dominant_amplification,verdict,source_solo,source_a,source_b,source_pair
imx8mm,iir,LLC+MEM,max,1000,8059,8442,22841,15313,1.047524507,2.834222608,1.900111676,383,14782,7254,383,14782,0.4783382789,0.4907319713,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/iir__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/iir__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/iir__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/iir__LLC+MEM.txt
imx8mm,ndes,LLC+MEM,max,1000,126828,134806,180177,155905,1.062904091,1.420640553,1.229263254,7978,53349,29077,7978,53349,0.4741304809,0.5450336464,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/ndes__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__LLC+MEM.txt
imx8mm,mpeg2,BUS+MEM,max,1000,567056921,598172297,577399249,586537789,1.054871698,1.018238606,1.034354343,31115376,10342328,19480868,31115376,10342328,0.4698974164,0.6260849298,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/mpeg2__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/mpeg2__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/mpeg2__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/mpeg2__BUS+MEM.txt
imx8mm,recursion,BUS+MEM,max,1000,7899,23286,18251,19930,2.947968097,2.310545639,2.52310419,15387,10352,12031,15387,10352,0.4674229768,0.7818938065,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/recursion__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/recursion__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/recursion__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/recursion__BUS+MEM.txt
imx8mm,gsm_dec,BUS+MEM,max,1000,3777403,4712918,4028273,4329588,1.247660893,1.066413353,1.14618112,935515,250870,552185,935515,250870,0.4654349136,0.5902470832,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/gsm_dec__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_dec__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_dec__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_dec__BUS+MEM.txt
imx8mm,cosf,LLC+BUS,max,1000,42155,46935,98474,70426,1.113391057,2.335998102,1.670644052,4780,56319,28271,4780,56319,0.462708064,0.5019797937,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/cosf__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cosf__LLC+BUS.txt
imx8mm,iir,BUS+MEM,max,1000,8059,31393,22841,25567,3.895396451,2.834222608,3.172477975,23334,14782,17508,23334,14782,0.4593346626,0.7503214194,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/iir__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/iir__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/iir__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/iir__BUS+MEM.txt
imx8mm,cjpeg_transupp,LLC+MEM,max,1000,7197516,7271512,7320661,7287757,1.010280769,1.017109375,1.012537798,73996,123145,90241,73996,123145,0.457748515,0.7328027935,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/cjpeg_transupp__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cjpeg_transupp__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cjpeg_transupp__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cjpeg_transupp__LLC+MEM.txt
imx8mm,ludcmp,LLC+MEM,max,1000,22414,25964,52350,37364,1.158383153,2.335593825,1.666993843,3550,29936,14950,3550,29936,0.446455235,0.4993987173,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/ludcmp__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__LLC+MEM.txt
imx8mm,fft,LLC+MEM,max,1000,993177,1053478,1089067,1062783,1.06071526,1.096548752,1.070084184,60301,95890,69606,60301,95890,0.4456466762,0.7258942538,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/fft__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fft__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fft__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fft__LLC+MEM.txt
imx8mm,cover,BUS+MEM,max,1000,22938,104775,42906,67989,4.567747842,1.870520534,2.964033482,81837,19968,45051,81837,19968,0.4425224694,0.5504967191,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/cover__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cover__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cover__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/cover__BUS+MEM.txt
imx8mm,deg2rad,LLC+BUS,max,1000,20769,22206,66906,40729,1.069189658,3.221435794,1.961047715,1437,46137,19960,1437,46137,0.4195569008,0.4326245746,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/deg2rad__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/deg2rad__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/deg2rad__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/deg2rad__LLC+BUS.txt
imx8mm,countnegative,LLC+BUS,max,1000,39675,42017,115935,72590,1.059029616,2.922117202,1.829615627,2342,76260,32915,2342,76260,0.418755248,0.4316155258,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/countnegative__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__LLC+BUS.txt
imx8mm,fir2dim,BUS+MEM,max,1000,24536,59456,39617,45358,2.423214868,1.614647864,1.848630584,34920,15081,20822,34920,15081,0.4164316714,0.596277205,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/fir2dim__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fir2dim__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fir2dim__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fir2dim__BUS+MEM.txt
imx8mm,isqrt,LLC+MEM,max,1000,1439124,1463343,1466270,1460363,1.016828988,1.018862864,1.014758284,24219,27146,21239,24219,27146,0.4134916772,0.7823988801,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/isqrt__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/isqrt__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/isqrt__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/isqrt__LLC+MEM.txt
imx8mm,lms,LLC+MEM,max,1000,469612,493309,504629,493834,1.050460806,1.074565812,1.05157875,23697,35017,24222,23697,35017,0.4125421535,0.691721164,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/lms__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lms__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lms__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lms__LLC+MEM.txt
imx8mm,sha,LLC+MEM,max,1000,5449187,5624540,5680149,5616695,1.032179663,1.042384671,1.030739998,175353,230962,167508,175353,230962,0.4122614228,0.7252621643,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/sha__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/sha__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/sha__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/sha__LLC+MEM.txt
imx8mm,jfdctint,BUS+MEM,max,1000,16896,75093,47069,52961,4.444424716,2.785807292,3.134528883,58197,30173,36065,58197,30173,0.4081136132,0.6197054831,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/jfdctint__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/jfdctint__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/jfdctint__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/jfdctint__BUS+MEM.txt
imx8mm,epic,BUS+MEM,max,1000,5569683,6783238,6202472,6316679,1.217885829,1.113613109,1.134118225,1213555,632789,746996,1213555,632789,0.4045811615,0.6155435889,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/epic__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/epic__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/epic__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/epic__BUS+MEM.txt
imx8mm,lift,LLC+MEM,max,1000,1411379,1476460,1467771,1460363,1.04611164,1.039955249,1.034706482,65081,56392,48984,65081,56392,0.403250105,0.7526620673,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/lift__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lift__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lift__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/lift__LLC+MEM.txt
imx8mm,huff_enc,LLC+MEM,max,1000,1513598,1597862,1586624,1575225,1.055671321,1.048246628,1.040715566,84264,73026,61627,84264,73026,0.3918049463,0.7313562138,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/huff_enc__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/huff_enc__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/huff_enc__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/huff_enc__LLC+MEM.txt
imx8mm,md5,LLC+MEM,max,1000,35973759,36654128,36619865,36469266,1.018912925,1.017960481,1.013774124,680369,646106,495507,680369,646106,0.3735517066,0.7282915594,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/md5__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/md5__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/md5__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/md5__LLC+MEM.txt
imx8mm,countnegative,BUS+MEM,max,1000,39675,115935,50777,70755,2.922117202,1.279823566,1.783364839,76260,11102,31080,76260,11102,0.3557610861,0.4075531078,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/countnegative__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__BUS+MEM.txt
imx8mm,dijkstra,BUS+MEM,max,1000,108902640,117013623,111365431,112460409,1.074479214,1.022614612,1.032669263,8110983,2462791,3557769,8110983,2462791,0.3364710651,0.4386359828,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/dijkstra__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/dijkstra__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/dijkstra__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/dijkstra__BUS+MEM.txt
imx8mm,statemate,LLC+MEM,max,1000,139370,147017,211249,165366,1.054868336,1.515742269,1.186525077,7647,71879,25996,7647,71879,0.3268868043,0.3616633509,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/statemate__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__LLC+MEM.txt
imx8mm,gsm_enc,LLC+BUS,max,1000,12294951,12770623,16479451,13674455,1.038688401,1.340342959,1.112200854,475672,4184500,1379504,475672,4184500,0.2960199752,0.3296699725,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/gsm_enc__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_enc__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_enc__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_enc__LLC+BUS.txt
imx8mm,gsm_enc,BUS+MEM,max,1000,12294951,16479451,12865307,13605682,1.340342959,1.046389449,1.106607257,4184500,570356,1310731,4184500,570356,0.2756615553,0.3132347951,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/gsm_enc__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_enc__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_enc__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/gsm_enc__BUS+MEM.txt
imx8mm,binarysearch,BUS+MEM,max,1000,6727,20701,23972,15249,3.077300431,3.563549874,2.266835142,13974,17245,8522,13974,17245,0.272974791,0.4941722238,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/binarysearch__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/binarysearch__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/binarysearch__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/binarysearch__BUS+MEM.txt
imx8mm,fir2dim,LLC+MEM,max,1000,24536,22758,39617,28367,0.9275350505,1.614647864,1.15613792,-1778,15081,3831,0,15081,0.2540282475,0.2540282475,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/fir2dim__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fir2dim__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fir2dim__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/fir2dim__LLC+MEM.txt
imx8mm,rad2deg,BUS+MEM,max,1000,21901,37892,30289,28066,1.730149308,1.38299621,1.281493996,15991,8388,6165,15991,8388,0.2528815784,0.3855293603,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/rad2deg__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/rad2deg__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/rad2deg__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/rad2deg__BUS+MEM.txt
imx8mm,dijkstra,LLC+MEM,max,1000,108902640,109775978,111365431,109708349,1.008019438,1.022614612,1.007398434,873338,2462791,805709,873338,2462791,0.2415101454,0.3271528116,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/dijkstra__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/dijkstra__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/dijkstra__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/dijkstra__LLC+MEM.txt
imx8mm,filterbank,LLC+MEM,max,1000,15617877,15781196,15731931,15684442,1.010457183,1.007302785,1.004262103,163319,114054,66565,163319,114054,0.2399837043,0.4075765833,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/filterbank__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/filterbank__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/filterbank__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/filterbank__LLC+MEM.txt
imx8mm,st,LLC+MEM,max,1000,329985,334641,362492,338787,1.014109732,1.098510538,1.02667394,4656,32507,8802,4656,32507,0.2368484783,0.270772449,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/st__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/st__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/st__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/st__LLC+MEM.txt
imx8mm,insertsort,BUS+MEM,max,1000,12196,50689,35989,25485,4.156198754,2.950885536,2.089619547,38493,23793,13289,38493,23793,0.2133545259,0.3452316006,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/insertsort__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/insertsort__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/insertsort__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/insertsort__BUS+MEM.txt
imx8mm,ludcmp,BUS+MEM,max,1000,22414,95246,52350,43625,4.249397698,2.335593825,1.946328188,72832,29936,21211,72832,29936,0.2063969329,0.2912318761,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/ludcmp__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ludcmp__BUS+MEM.txt
imx8mm,epic,LLC+MEM,max,1000,5569683,5702924,6202472,5725736,1.023922546,1.113613109,1.028018291,133241,632789,156053,133241,632789,0.2037165646,0.2466114297,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/epic__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/epic__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/epic__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/epic__LLC+MEM.txt
imx8mm,matrix1,LLC+BUS,max,1000,25272,26727,141023,48836,1.057573599,5.580207344,1.932415321,1455,115751,23564,1455,115751,0.2010477279,0.2035749151,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/matrix1__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/matrix1__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/matrix1__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/matrix1__LLC+BUS.txt
imx8mm,minver,LLC+MEM,max,1000,20718,30489,80330,34423,1.471618882,3.877304759,1.661502075,9771,59612,13705,9771,59612,0.1975267717,0.2299033752,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/minver__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/minver__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/minver__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/minver__LLC+MEM.txt
imx8mm,statemate,LLC+BUS,max,1000,139370,147017,760515,256131,1.054868336,5.456805625,1.83777714,7647,621145,116761,7647,621145,0.1856909757,0.1879770424,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/statemate__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__LLC+BUS.txt
imx8mm,duff,LLC+BUS,max,1000,9923,11766,115390,29651,1.185730122,11.62853976,2.988108435,1843,105467,19728,1843,105467,0.1838412077,0.1870537704,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/duff__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/duff__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/duff__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/duff__LLC+BUS.txt
imx8mm,ndes,BUS+MEM,max,1000,126828,649180,180177,229409,5.118585801,1.420640553,1.808819819,522352,53349,102581,522352,53349,0.178184509,0.1963828989,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/ndes__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__BUS+MEM.txt
imx8mm,ndes,LLC+BUS,max,1000,126828,134806,649180,219072,1.062904091,5.118585801,1.727315735,7978,522352,92244,7978,522352,0.1739369826,0.1765935614,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/ndes__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/ndes__LLC+BUS.txt
imx8mm,duff,BUS+MEM,max,1000,9923,115390,24523,29843,11.62853976,2.471329235,3.007457422,105467,14600,19920,105467,14600,0.1659073684,0.188874245,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/duff__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/duff__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/duff__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/duff__BUS+MEM.txt
imx8mm,bitonic,LLC+BUS,max,1000,32888,29345,105146,44639,0.892270737,3.197093165,1.357303576,-3543,72258,11751,0,72258,0.1626255916,0.1626255916,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/bitonic__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/bitonic__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/bitonic__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/bitonic__LLC+BUS.txt
imx8mm,prime,LLC+BUS,max,1000,6463,8108,184730,35311,1.254525762,28.58270153,5.463561813,1645,178267,28848,1645,178267,0.1603450576,0.1618246787,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/prime__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/prime__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/prime__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/prime__LLC+BUS.txt
imx8mm,adpcm_enc,LLC+MEM,max,1000,335098,346937,407321,347444,1.035329963,1.215527995,1.036842953,11839,72223,12346,11839,72223,0.1468677881,0.1709427745,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/adpcm_enc__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/adpcm_enc__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/adpcm_enc__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/adpcm_enc__LLC+MEM.txt
imx8mm,statemate,BUS+MEM,max,1000,139370,760515,211249,237350,5.456805625,1.515742269,1.703020736,621145,71879,97980,621145,71879,0.1413803851,0.1577409462,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/statemate__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__BUS.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/statemate__BUS+MEM.txt
imx8mm,countnegative,LLC+MEM,max,1000,39675,42017,50777,41001,1.059029616,1.279823566,1.03342155,2342,11102,1326,2342,11102,0.09863135971,0.1194379391,OK,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e23/countnegative__solo.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__LLC.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__MEM.txt,paper_runs/imx8mm/imx8mm_20260520_sat3_paper/results_manual/e24/countnegative__LLC+MEM.txt
