board,bench,pair,q,sample_count,C_solo,C_a,C_b,C_pair,slowdown_a,slowdown_b,slowdown_pair,delta_a,delta_b,delta_pair,delta_pos_a,delta_pos_b,additive_violation,dominant_amplification,verdict,source_solo,source_a,source_b,source_pair
pi5,gsm_dec,LLC+MEM,p99,1000,1852537,2023803,2015513,1999536,1.092449436,1.087974491,1.079350102,171266,162976,146999,171266,162976,0.4397981104,0.8583081289,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/gsm_dec__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/gsm_dec__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/gsm_dec__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/gsm_dec__LLC+MEM.txt
pi5,matrix1,LLC+MEM,p99,1000,9381,16999,20766,17737,1.812066944,2.213623281,1.890736595,7618,11385,8356,7618,11385,0.4397200442,0.7339481774,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/matrix1__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/matrix1__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/matrix1__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/matrix1__LLC+MEM.txt
pi5,cjpeg_wrbmp,LLC+MEM,p99,1000,78151,108275,123196,111199,1.385458919,1.576384179,1.422873668,30124,45045,33048,30124,45045,0.4396493235,0.7336663337,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/cjpeg_wrbmp__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_wrbmp__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_wrbmp__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_wrbmp__LLC+MEM.txt
pi5,fft,LLC+MEM,p99,1000,350302,489967,552712,500524,1.398698837,1.577815713,1.42883569,139665,202410,150222,139665,202410,0.4391493094,0.742166889,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/fft__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/fft__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/fft__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/fft__LLC+MEM.txt
pi5,bitonic,LLC+BUS,p99,1000,7347,13915,12727,12580,1.893970328,1.732271676,1.712263509,6568,5380,5233,6568,5380,0.4379812521,0.7967417783,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/bitonic__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitonic__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitonic__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitonic__LLC+BUS.txt
pi5,lms,LLC+BUS,p99,1000,162429,195444,186139,186999,1.203258039,1.145971471,1.151266092,33015,23710,24570,33015,23710,0.4331423535,0.7442071786,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/lms__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__LLC+BUS.txt
pi5,cosf,BUS+MEM,p99,1000,14470,21081,37475,27258,1.456876296,2.58984105,1.883759502,6611,23005,12788,6611,23005,0.4317936251,0.5558791567,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/cosf__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cosf__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cosf__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cosf__BUS+MEM.txt
pi5,bitcount,BUS+MEM,p99,1000,14400,27465,42989,32316,1.907291667,2.985347222,2.244166667,13065,28589,17916,13065,28589,0.4301147549,0.6266745951,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/bitcount__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitcount__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitcount__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitcount__BUS+MEM.txt
pi5,lms,BUS+MEM,p99,1000,162429,186139,199534,188534,1.145971471,1.228438271,1.160716375,23710,37105,26105,23710,37105,0.4292526515,0.7035439968,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/lms__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__BUS+MEM.txt
pi5,adpcm_enc,LLC+BUS,p99,1000,177709,235209,215695,218495,1.323562678,1.213753946,1.229510042,57500,37986,40786,57500,37986,0.4271411516,0.7093217391,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/adpcm_enc__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/adpcm_enc__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/adpcm_enc__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/adpcm_enc__LLC+BUS.txt
pi5,prime,LLC+BUS,p99,1000,374,4906,4315,3957,13.11764706,11.53743316,10.5802139,4532,3941,3583,4532,3941,0.4228726543,0.7906001765,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/prime__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__LLC+BUS.txt
pi5,sha,BUS+MEM,p99,1000,1477024,1698423,1725069,1675339,1.14989533,1.16793566,1.134266606,221399,248045,198315,221399,248045,0.4224465538,0.7995121853,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/sha__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/sha__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/sha__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/sha__BUS+MEM.txt
pi5,ludcmp,LLC+BUS,p99,1000,2217,11618,13723,10955,5.240414975,6.189896256,4.941362201,9401,11506,8738,9401,11506,0.4179461424,0.7594298627,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/ludcmp__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/ludcmp__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/ludcmp__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/ludcmp__LLC+BUS.txt
pi5,insertsort,LLC+BUS,p99,1000,1107,5815,5341,4777,5.252935863,4.824751581,4.315266486,4708,4234,3670,4708,4234,0.4104227242,0.7795242141,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/insertsort__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/insertsort__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/insertsort__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/insertsort__LLC+BUS.txt
pi5,bitcount,LLC+BUS,p99,1000,14400,29347,27465,25807,2.037986111,1.907291667,1.792152778,14947,13065,11407,14947,13065,0.407218335,0.7631631766,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/bitcount__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitcount__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitcount__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/bitcount__LLC+BUS.txt
pi5,gsm_dec,LLC+BUS,p99,1000,1852537,2023803,1939618,1955876,1.092449436,1.047006349,1.055782422,171266,87081,103339,171266,87081,0.4000007742,0.6033830416,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/gsm_dec__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/gsm_dec__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/gsm_dec__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/gsm_dec__LLC+BUS.txt
pi5,recursion,BUS+MEM,p99,1000,1316,4582,10005,6084,3.481762918,7.602583587,4.623100304,3266,8689,4768,3266,8689,0.3988289419,0.5487397859,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/recursion__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/recursion__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/recursion__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/recursion__BUS+MEM.txt
pi5,isqrt,LLC+MEM,p99,1000,578871,605691,600888,598311,1.046331566,1.038034381,1.033582612,26820,22017,19440,26820,22017,0.3980588488,0.7248322148,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/isqrt__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/isqrt__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/isqrt__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/isqrt__LLC+MEM.txt
pi5,lift,LLC+BUS,p99,1000,487496,516092,503372,505128,1.058658943,1.032566421,1.036168502,28596,15876,17632,28596,15876,0.396474186,0.6165897328,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/lift__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lift__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lift__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lift__LLC+BUS.txt
pi5,mpeg2,LLC+BUS,p99,1000,263223434,272416891,270446663,269688591,1.034926438,1.027441436,1.02456148,9193457,7223229,6465157,9193457,7223229,0.3938162063,0.7032345939,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/mpeg2__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/mpeg2__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/mpeg2__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/mpeg2__LLC+BUS.txt
pi5,cover,BUS+MEM,p99,1000,3737,17147,37206,22187,4.588439925,9.95611453,5.937115333,13410,33469,18450,13410,33469,0.3935664157,0.5512563865,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/cover__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cover__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cover__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cover__BUS+MEM.txt
pi5,susan,LLC+BUS,p99,1000,31233146,32384066,32186270,32059190,1.036849314,1.030516426,1.026447672,1150920,953124,826044,1150920,953124,0.3925982536,0.7177249505,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/susan__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/susan__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/susan__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/susan__LLC+BUS.txt
pi5,cjpeg_transupp,LLC+BUS,p99,1000,2267113,2403185,2318923,2340293,1.060019946,1.022852853,1.032278938,136072,51810,73180,136072,51810,0.3894997924,0.5378035158,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/cjpeg_transupp__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_transupp__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_transupp__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_transupp__LLC+BUS.txt
pi5,fac,LLC+BUS,p99,1000,277,2819,2861,2235,10.17689531,10.32851986,8.068592058,2542,2584,1958,2542,2584,0.3819742489,0.7577399381,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/fac__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/fac__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/fac__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/fac__LLC+BUS.txt
pi5,huff_enc,LLC+BUS,p99,1000,562407,746266,680037,676948,1.326914494,1.20915458,1.203662117,183859,117630,114541,183859,117630,0.3799176753,0.6229828292,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/huff_enc__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/huff_enc__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/huff_enc__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/huff_enc__LLC+BUS.txt
pi5,jfdctint,LLC+MEM,p99,1000,2864,10675,13912,10018,3.727304469,4.857541899,3.497905028,7811,11048,7154,7811,11048,0.3793414285,0.6475380159,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/jfdctint__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__LLC+MEM.txt
pi5,cjpeg_transupp,LLC+MEM,p99,1000,2267113,2403185,2365094,2353577,1.060019946,1.043218402,1.038138372,136072,97981,86464,136072,97981,0.3694206013,0.6354283027,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/cjpeg_transupp__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_transupp__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_transupp__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/cjpeg_transupp__LLC+MEM.txt
pi5,isqrt,LLC+BUS,p99,1000,578871,605691,597781,595613,1.046331566,1.032667036,1.028921815,26820,18910,16742,26820,18910,0.3661054013,0.624235645,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/isqrt__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/isqrt__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/isqrt__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/isqrt__LLC+BUS.txt
pi5,insertsort,BUS+MEM,p99,1000,1107,5341,8835,5476,4.824751581,7.98102981,4.9467028,4234,7728,4369,4234,7728,0.3652399264,0.5653467909,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/insertsort__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/insertsort__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/insertsort__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/insertsort__BUS+MEM.txt
pi5,jfdctint,LLC+BUS,p99,1000,2864,10675,12214,9092,3.727304469,4.264664804,3.174581006,7811,9350,6228,7811,9350,0.362915914,0.6660962567,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/jfdctint__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__LLC+BUS.txt
pi5,sha,LLC+BUS,p99,1000,1477024,1718019,1698423,1642947,1.163162548,1.14989533,1.112336022,240995,221399,165923,240995,221399,0.3588346735,0.6884914625,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/sha__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/sha__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/sha__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/sha__LLC+BUS.txt
pi5,lift,BUS+MEM,p99,1000,487496,503372,509116,500703,1.032566421,1.044349082,1.027091504,15876,21620,13207,15876,21620,0.3522242373,0.6108695652,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/lift__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lift__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lift__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lift__BUS+MEM.txt
pi5,prime,LLC+MEM,p99,1000,374,4906,7328,4333,13.11764706,19.59358289,11.5855615,4532,6954,3959,4532,6954,0.3446804806,0.5693126258,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/prime__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__LLC+MEM.txt
pi5,jfdctint,BUS+MEM,p99,1000,2864,12214,13912,9660,4.264664804,4.857541899,3.372905028,9350,11048,6796,9350,11048,0.3331699186,0.6151339609,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/jfdctint__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/jfdctint__BUS+MEM.txt
pi5,duff,LLC+MEM,p99,1000,2332,7926,8881,5898,3.398799314,3.808319039,2.52915952,5594,6549,3566,5594,6549,0.2936671333,0.5445106123,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/duff__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/duff__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/duff__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/duff__LLC+MEM.txt
pi5,duff,LLC+BUS,p99,1000,2332,7926,5703,4903,3.398799314,2.445540309,2.102487136,5594,3371,2571,5594,3371,0.2867819297,0.459599571,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/duff__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/duff__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/duff__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/duff__LLC+BUS.txt
pi5,st,LLC+MEM,p99,1000,94908,142515,167455,127797,1.501612087,1.764392886,1.346535592,47607,72547,32889,47607,72547,0.2737237212,0.4533474851,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/st__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/st__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/st__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/st__LLC+MEM.txt
pi5,recursion,LLC+MEM,p99,1000,1316,5145,10005,4592,3.909574468,7.602583587,3.489361702,3829,8689,3276,3829,8689,0.2617031475,0.3770284267,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/recursion__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/recursion__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/recursion__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/recursion__LLC+MEM.txt
pi5,binarysearch,LLC+BUS,p99,1000,744,6365,6621,3538,8.555107527,8.899193548,4.755376344,5621,5877,2794,5621,5877,0.2429987824,0.4754126255,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/binarysearch__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/binarysearch__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/binarysearch__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/binarysearch__LLC+BUS.txt
pi5,prime,BUS+MEM,p99,1000,374,4315,7328,2853,11.53743316,19.59358289,7.628342246,3941,6954,2479,3941,6954,0.2275355668,0.356485476,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/prime__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/prime__BUS+MEM.txt
pi5,lms,LLC+MEM,p99,1000,162429,195444,199534,177305,1.203258039,1.228438271,1.091584631,33015,37105,14876,33015,37105,0.212150599,0.4009163186,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/lms__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/lms__LLC+MEM.txt
pi5,statemate,BUS+MEM,p99,1000,23926,47590,70216,36956,1.98904957,2.934715372,1.544595837,23664,46290,13030,23664,46290,0.18626526,0.2814862821,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/statemate__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/statemate__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/statemate__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/statemate__BUS+MEM.txt
pi5,md5,BUS+MEM,p99,1000,19429205,19454753,19403796,19319551,1.001314928,0.9986922265,0.9943562282,25548,-25409,-109654,25548,0,-4.292077658,-4.292077658,OK,paper_runs/pi5/20260520T110517Z/results_manual/e23/md5__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/md5__BUS.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/md5__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/md5__BUS+MEM.txt
pi5,md5,LLC+MEM,p99,1000,19429205,19226020,19403796,19427069,0.9895422896,0.9986922265,0.9998900624,-203185,-25409,-2136,0,0,-2136,-2136,noise_sensitive,paper_runs/pi5/20260520T110517Z/results_manual/e23/md5__solo.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/md5__LLC.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/md5__MEM.txt,paper_runs/pi5/20260520T110517Z/results_manual/e24/md5__LLC+MEM.txt
