[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=53319 instructions=2953 cache-misses=24
[sample=35] cpu=0 bench=insertsort cycles=8081 instructions=2946 cache-misses=12
[sample=36] cpu=0 bench=insertsort cycles=7850 instructions=2946 cache-misses=13
[sample=37] cpu=0 bench=insertsort cycles=12746 instructions=2946 cache-misses=13
[sample=38] cpu=0 bench=insertsort cycles=6581 instructions=2946 cache-misses=12
[sample=39] cpu=0 bench=insertsort cycles=6904 instructions=2946 cache-misses=12
[sample=40] cpu=0 bench=insertsort cycles=5726 instructions=2946 cache-misses=7
[sample=41] cpu=0 bench=insertsort cycles=6332 instructions=2946 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=5942 instructions=2946 cache-misses=11
[sample=43] cpu=0 bench=insertsort cycles=7229 instructions=2946 cache-misses=10
[sample=44] cpu=0 bench=insertsort cycles=5722 instructions=2946 cache-misses=12
[sample=45] cpu=0 bench=insertsort cycles=6514 instructions=2946 cache-misses=10
[sample=46] cpu=0 bench=insertsort cycles=8229 instructions=2946 cache-misses=12
[sample=47] cpu=0 bench=insertsort cycles=6942 instructions=2946 cache-misses=12
[sample=48] cpu=0 bench=insertsort cycles=6266 instructions=2946 cache-misses=10
[sample=49] cpu=0 bench=insertsort cycles=7121 instructions=2946 cache-misses=13
[sample=50] cpu=0 bench=insertsort cycles=6506 instructions=2946 cache-misses=13
[sample=51] cpu=0 bench=insertsort cycles=6155 instructions=2946 cache-misses=11
[sample=52] cpu=0 bench=insertsort cycles=7967 instructions=2946 cache-misses=12
[sample=53] cpu=0 bench=insertsort cycles=7191 instructions=2946 cache-misses=12
[sample=54] cpu=0 bench=insertsort cycles=6360 instructions=2946 cache-misses=12
[sample=55] cpu=0 bench=insertsort cycles=6599 instructions=2946 cache-misses=12
[sample=56] cpu=0 bench=insertsort cycles=5941 instructions=2946 cache-misses=13
[sample=57] cpu=0 bench=insertsort cycles=6378 instructions=2946 cache-misses=12
[sample=58] cpu=0 bench=insertsort cycles=5318 instructions=2946 cache-misses=10
[sample=59] cpu=0 bench=insertsort cycles=6171 instructions=2946 cache-misses=12
[sample=60] cpu=0 bench=insertsort cycles=5932 instructions=2946 cache-misses=11
[sample=61] cpu=0 bench=insertsort cycles=6731 instructions=2946 cache-misses=11
[sample=62] cpu=0 bench=insertsort cycles=7021 instructions=2946 cache-misses=15
[sample=63] cpu=0 bench=insertsort cycles=6346 instructions=2946 cache-misses=11
[sample=64] cpu=0 bench=insertsort cycles=6237 instructions=2946 cache-misses=13
[sample=65] cpu=0 bench=insertsort cycles=7656 instructions=2946 cache-misses=12
[sample=66] cpu=0 bench=insertsort cycles=6880 instructions=2946 cache-misses=12
[sample=67] cpu=0 bench=insertsort cycles=5894 instructions=2946 cache-misses=11
[sample=68] cpu=0 bench=insertsort cycles=6144 instructions=2946 cache-misses=14
[sample=69] cpu=0 bench=insertsort cycles=6013 instructions=2946 cache-misses=9
[sample=70] cpu=0 bench=insertsort cycles=10214 instructions=2946 cache-misses=13
[sample=71] cpu=0 bench=insertsort cycles=7313 instructions=2946 cache-misses=12
[sample=72] cpu=0 bench=insertsort cycles=6549 instructions=2946 cache-misses=11
[sample=73] cpu=0 bench=insertsort cycles=6618 instructions=2946 cache-misses=13
[sample=74] cpu=0 bench=insertsort cycles=7449 instructions=2946 cache-misses=12
[sample=75] cpu=0 bench=insertsort cycles=7160 instructions=2946 cache-misses=13
[sample=76] cpu=0 bench=insertsort cycles=5624 instructions=2946 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=7957 instructions=2946 cache-misses=12
[sample=78] cpu=0 bench=insertsort cycles=8606 instructions=2946 cache-misses=13
[sample=79] cpu=0 bench=insertsort cycles=7147 instructions=2946 cache-misses=13
[sample=80] cpu=0 bench=insertsort cycles=6326 instructions=2946 cache-misses=12
[sample=81] cpu=0 bench=insertsort cycles=6298 instructions=2946 cache-misses=12
[sample=82] cpu=0 bench=insertsort cycles=6935 instructions=2946 cache-misses=11
[sample=83] cpu=0 bench=insertsort cycles=5578 instructions=2946 cache-misses=10
[sample=84] cpu=0 bench=insertsort cycles=7224 instructions=2946 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=6245 instructions=2946 cache-misses=10
[sample=86] cpu=0 bench=insertsort cycles=6407 instructions=2946 cache-misses=14
[sample=87] cpu=0 bench=insertsort cycles=10756 instructions=2946 cache-misses=10
[sample=88] cpu=0 bench=insertsort cycles=6784 instructions=2946 cache-misses=13
[sample=89] cpu=0 bench=insertsort cycles=6363 instructions=2946 cache-misses=11
[sample=90] cpu=0 bench=insertsort cycles=6794 instructions=2946 cache-misses=13
[sample=91] cpu=0 bench=insertsort cycles=6192 instructions=2946 cache-misses=12
[sample=92] cpu=0 bench=insertsort cycles=6465 instructions=2946 cache-misses=12
[sample=93] cpu=0 bench=insertsort cycles=7371 instructions=2946 cache-misses=11
[sample=94] cpu=0 bench=insertsort cycles=6722 instructions=2946 cache-misses=11
[sample=95] cpu=0 bench=insertsort cycles=5901 instructions=2946 cache-misses=13
[sample=96] cpu=0 bench=insertsort cycles=10886 instructions=2946 cache-misses=10
[sample=97] cpu=0 bench=insertsort cycles=6699 instructions=2946 cache-misses=12
[sample=98] cpu=0 bench=insertsort cycles=6821 instructions=2946 cache-misses=12
[sample=99] cpu=0 bench=insertsort cycles=5901 instructions=2946 cache-misses=12

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5318                53319              7499.37              6708.00
  instructions                  2946                 2953              2946.08              2946.00
  cache-misses                     7                   24                12.07                12.00
