[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=44396 instructions=2953 cache-misses=23
[sample=62] cpu=0 bench=insertsort cycles=18160 instructions=2946 cache-misses=15
[sample=63] cpu=0 bench=insertsort cycles=9465 instructions=2946 cache-misses=13
[sample=64] cpu=0 bench=insertsort cycles=12946 instructions=2946 cache-misses=15
[sample=65] cpu=0 bench=insertsort cycles=9243 instructions=2946 cache-misses=16
[sample=66] cpu=0 bench=insertsort cycles=24649 instructions=2946 cache-misses=15
[sample=67] cpu=0 bench=insertsort cycles=9470 instructions=2946 cache-misses=14
[sample=68] cpu=0 bench=insertsort cycles=12823 instructions=2946 cache-misses=14
[sample=69] cpu=0 bench=insertsort cycles=7908 instructions=2946 cache-misses=14
[sample=70] cpu=0 bench=insertsort cycles=13700 instructions=2946 cache-misses=16
[sample=71] cpu=0 bench=insertsort cycles=5896 instructions=2946 cache-misses=15
[sample=72] cpu=0 bench=insertsort cycles=18232 instructions=2946 cache-misses=16
[sample=73] cpu=0 bench=insertsort cycles=23755 instructions=2946 cache-misses=15
[sample=74] cpu=0 bench=insertsort cycles=23108 instructions=2946 cache-misses=13
[sample=75] cpu=0 bench=insertsort cycles=5106 instructions=2946 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=34242 instructions=2946 cache-misses=15
[sample=77] cpu=0 bench=insertsort cycles=24049 instructions=2946 cache-misses=16
[sample=78] cpu=0 bench=insertsort cycles=6299 instructions=2946 cache-misses=16
[sample=79] cpu=0 bench=insertsort cycles=7119 instructions=2946 cache-misses=14
[sample=80] cpu=0 bench=insertsort cycles=5694 instructions=2946 cache-misses=12
[sample=81] cpu=0 bench=insertsort cycles=27954 instructions=2946 cache-misses=14
[sample=82] cpu=0 bench=insertsort cycles=19788 instructions=2946 cache-misses=12
[sample=83] cpu=0 bench=insertsort cycles=12562 instructions=2946 cache-misses=13
[sample=84] cpu=0 bench=insertsort cycles=21927 instructions=2946 cache-misses=12
[sample=85] cpu=0 bench=insertsort cycles=10724 instructions=2946 cache-misses=16
[sample=86] cpu=0 bench=insertsort cycles=10614 instructions=2946 cache-misses=14
[sample=87] cpu=0 bench=insertsort cycles=7251 instructions=2946 cache-misses=16
[sample=88] cpu=0 bench=insertsort cycles=5578 instructions=2946 cache-misses=16
[sample=89] cpu=0 bench=insertsort cycles=5092 instructions=2946 cache-misses=14
[sample=90] cpu=0 bench=insertsort cycles=5794 instructions=2946 cache-misses=15
[sample=91] cpu=0 bench=insertsort cycles=5609 instructions=2946 cache-misses=14
[sample=92] cpu=0 bench=insertsort cycles=26953 instructions=2946 cache-misses=15
[sample=93] cpu=0 bench=insertsort cycles=26983 instructions=2946 cache-misses=16
[sample=94] cpu=0 bench=insertsort cycles=5464 instructions=2946 cache-misses=16
[sample=95] cpu=0 bench=insertsort cycles=5846 instructions=2946 cache-misses=15
[sample=96] cpu=0 bench=insertsort cycles=6703 instructions=2946 cache-misses=13
[sample=97] cpu=0 bench=insertsort cycles=27828 instructions=2946 cache-misses=16
[sample=98] cpu=0 bench=insertsort cycles=7549 instructions=2947 cache-misses=11
[sample=99] cpu=0 bench=insertsort cycles=35764 instructions=2946 cache-misses=16

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4739                45638             18154.32             13250.00
  instructions                  2946                 2953              2946.10              2946.00
  cache-misses                    11                   27                14.90                15.00
