[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=56603 instructions=2954 cache-misses=28
[sample=31] cpu=0 bench=insertsort cycles=5197 instructions=2946 cache-misses=10
[sample=32] cpu=0 bench=insertsort cycles=6468 instructions=2946 cache-misses=12
[sample=33] cpu=0 bench=insertsort cycles=6841 instructions=2946 cache-misses=15
[sample=34] cpu=0 bench=insertsort cycles=7418 instructions=2946 cache-misses=11
[sample=35] cpu=0 bench=insertsort cycles=7677 instructions=2946 cache-misses=13
[sample=36] cpu=0 bench=insertsort cycles=26244 instructions=2946 cache-misses=13
[sample=37] cpu=0 bench=insertsort cycles=6964 instructions=2946 cache-misses=11
[sample=38] cpu=0 bench=insertsort cycles=6221 instructions=2946 cache-misses=12
[sample=39] cpu=0 bench=insertsort cycles=8106 instructions=2946 cache-misses=11
[sample=40] cpu=0 bench=insertsort cycles=11665 instructions=2946 cache-misses=11
[sample=41] cpu=0 bench=insertsort cycles=6340 instructions=2946 cache-misses=14
[sample=42] cpu=0 bench=insertsort cycles=6241 instructions=2946 cache-misses=11
[sample=43] cpu=0 bench=insertsort cycles=6743 instructions=2946 cache-misses=13
[sample=44] cpu=0 bench=insertsort cycles=6673 instructions=2946 cache-misses=11
[sample=45] cpu=0 bench=insertsort cycles=8457 instructions=2946 cache-misses=13
[sample=46] cpu=0 bench=insertsort cycles=6633 instructions=2946 cache-misses=11
[sample=47] cpu=0 bench=insertsort cycles=6900 instructions=2946 cache-misses=13
[sample=48] cpu=0 bench=insertsort cycles=7690 instructions=2946 cache-misses=14
[sample=49] cpu=0 bench=insertsort cycles=5984 instructions=2946 cache-misses=11
[sample=50] cpu=0 bench=insertsort cycles=7104 instructions=2946 cache-misses=12
[sample=51] cpu=0 bench=insertsort cycles=6775 instructions=2946 cache-misses=11
[sample=52] cpu=0 bench=insertsort cycles=6573 instructions=2946 cache-misses=12
[sample=53] cpu=0 bench=insertsort cycles=7580 instructions=2946 cache-misses=12
[sample=54] cpu=0 bench=insertsort cycles=7201 instructions=2946 cache-misses=11
[sample=55] cpu=0 bench=insertsort cycles=5965 instructions=2946 cache-misses=12
[sample=56] cpu=0 bench=insertsort cycles=7264 instructions=2946 cache-misses=13
[sample=57] cpu=0 bench=insertsort cycles=6424 instructions=2946 cache-misses=11
[sample=58] cpu=0 bench=insertsort cycles=6424 instructions=2946 cache-misses=12
[sample=59] cpu=0 bench=insertsort cycles=5934 instructions=2946 cache-misses=11
[sample=60] cpu=0 bench=insertsort cycles=11554 instructions=2946 cache-misses=12
[sample=61] cpu=0 bench=insertsort cycles=8122 instructions=2946 cache-misses=13
[sample=62] cpu=0 bench=insertsort cycles=6424 instructions=2946 cache-misses=10
[sample=63] cpu=0 bench=insertsort cycles=6398 instructions=2946 cache-misses=13
[sample=64] cpu=0 bench=insertsort cycles=5776 instructions=2946 cache-misses=13
[sample=65] cpu=0 bench=insertsort cycles=5551 instructions=2946 cache-misses=13
[sample=66] cpu=0 bench=insertsort cycles=7076 instructions=2946 cache-misses=14
[sample=67] cpu=0 bench=insertsort cycles=6773 instructions=2946 cache-misses=11
[sample=68] cpu=0 bench=insertsort cycles=6400 instructions=2946 cache-misses=11
[sample=69] cpu=0 bench=insertsort cycles=7535 instructions=2946 cache-misses=13
[sample=70] cpu=0 bench=insertsort cycles=6177 instructions=2946 cache-misses=13
[sample=71] cpu=0 bench=insertsort cycles=6947 instructions=2946 cache-misses=12
[sample=72] cpu=0 bench=insertsort cycles=7340 instructions=2946 cache-misses=11
[sample=73] cpu=0 bench=insertsort cycles=5918 instructions=2947 cache-misses=9
[sample=74] cpu=0 bench=insertsort cycles=8492 instructions=2946 cache-misses=11
[sample=75] cpu=0 bench=insertsort cycles=7004 instructions=2946 cache-misses=11
[sample=76] cpu=0 bench=insertsort cycles=6548 instructions=2946 cache-misses=11
[sample=77] cpu=0 bench=insertsort cycles=6765 instructions=2946 cache-misses=11
[sample=78] cpu=0 bench=insertsort cycles=7404 instructions=2946 cache-misses=12
[sample=79] cpu=0 bench=insertsort cycles=6911 instructions=2946 cache-misses=13
[sample=80] cpu=0 bench=insertsort cycles=7374 instructions=2946 cache-misses=12
[sample=81] cpu=0 bench=insertsort cycles=7095 instructions=2946 cache-misses=9
[sample=82] cpu=0 bench=insertsort cycles=6800 instructions=2946 cache-misses=12
[sample=83] cpu=0 bench=insertsort cycles=7010 instructions=2946 cache-misses=12
[sample=84] cpu=0 bench=insertsort cycles=6078 instructions=2946 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=6572 instructions=2946 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=7378 instructions=2946 cache-misses=14
[sample=87] cpu=0 bench=insertsort cycles=7144 instructions=2946 cache-misses=14
[sample=88] cpu=0 bench=insertsort cycles=7474 instructions=2946 cache-misses=13
[sample=89] cpu=0 bench=insertsort cycles=7300 instructions=2946 cache-misses=13
[sample=90] cpu=0 bench=insertsort cycles=6238 instructions=2946 cache-misses=13
[sample=91] cpu=0 bench=insertsort cycles=7374 instructions=2946 cache-misses=11
[sample=92] cpu=0 bench=insertsort cycles=7891 instructions=2946 cache-misses=14
[sample=93] cpu=0 bench=insertsort cycles=5775 instructions=2946 cache-misses=10
[sample=94] cpu=0 bench=insertsort cycles=7684 instructions=2946 cache-misses=14
[sample=95] cpu=0 bench=insertsort cycles=6922 instructions=2946 cache-misses=14
[sample=96] cpu=0 bench=insertsort cycles=6389 instructions=2946 cache-misses=10
[sample=97] cpu=0 bench=insertsort cycles=6865 instructions=2946 cache-misses=11
[sample=98] cpu=0 bench=insertsort cycles=6299 instructions=2946 cache-misses=14
[sample=99] cpu=0 bench=insertsort cycles=8049 instructions=2946 cache-misses=13

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5197                56603              7711.46              6825.00
  instructions                  2946                 2954              2946.20              2946.00
  cache-misses                     9                   28                12.25                12.00
