[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=53898 instructions=2953 cache-misses=27
[sample=33] cpu=0 bench=insertsort cycles=6343 instructions=2947 cache-misses=11
[sample=34] cpu=0 bench=insertsort cycles=6790 instructions=2947 cache-misses=9
[sample=35] cpu=0 bench=insertsort cycles=6460 instructions=2947 cache-misses=10
[sample=36] cpu=0 bench=insertsort cycles=5871 instructions=2947 cache-misses=12
[sample=37] cpu=0 bench=insertsort cycles=7480 instructions=2947 cache-misses=11
[sample=38] cpu=0 bench=insertsort cycles=6572 instructions=2947 cache-misses=14
[sample=39] cpu=0 bench=insertsort cycles=6262 instructions=2947 cache-misses=10
[sample=40] cpu=0 bench=insertsort cycles=5914 instructions=2947 cache-misses=13
[sample=41] cpu=0 bench=insertsort cycles=11602 instructions=2947 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=6592 instructions=2947 cache-misses=10
[sample=43] cpu=0 bench=insertsort cycles=6416 instructions=2947 cache-misses=10
[sample=44] cpu=0 bench=insertsort cycles=6105 instructions=2947 cache-misses=10
[sample=45] cpu=0 bench=insertsort cycles=6682 instructions=2947 cache-misses=12
[sample=46] cpu=0 bench=insertsort cycles=7065 instructions=2947 cache-misses=12
[sample=47] cpu=0 bench=insertsort cycles=6019 instructions=2947 cache-misses=10
[sample=48] cpu=0 bench=insertsort cycles=7397 instructions=2947 cache-misses=12
[sample=49] cpu=0 bench=insertsort cycles=7460 instructions=2947 cache-misses=12
[sample=50] cpu=0 bench=insertsort cycles=7701 instructions=2947 cache-misses=13
[sample=51] cpu=0 bench=insertsort cycles=6439 instructions=2947 cache-misses=13
[sample=52] cpu=0 bench=insertsort cycles=6726 instructions=2947 cache-misses=13
[sample=53] cpu=0 bench=insertsort cycles=6260 instructions=2947 cache-misses=13
[sample=54] cpu=0 bench=insertsort cycles=7861 instructions=2947 cache-misses=13
[sample=55] cpu=0 bench=insertsort cycles=6130 instructions=2947 cache-misses=11
[sample=56] cpu=0 bench=insertsort cycles=6548 instructions=2947 cache-misses=13
[sample=57] cpu=0 bench=insertsort cycles=4983 instructions=2947 cache-misses=11
[sample=58] cpu=0 bench=insertsort cycles=5113 instructions=2947 cache-misses=12
[sample=59] cpu=0 bench=insertsort cycles=7242 instructions=2947 cache-misses=11
[sample=60] cpu=0 bench=insertsort cycles=7396 instructions=2947 cache-misses=12
[sample=61] cpu=0 bench=insertsort cycles=7379 instructions=2947 cache-misses=12
[sample=62] cpu=0 bench=insertsort cycles=6608 instructions=2947 cache-misses=11
[sample=63] cpu=0 bench=insertsort cycles=13958 instructions=2947 cache-misses=15
[sample=64] cpu=0 bench=insertsort cycles=6873 instructions=2947 cache-misses=11
[sample=65] cpu=0 bench=insertsort cycles=6913 instructions=2947 cache-misses=12
[sample=66] cpu=0 bench=insertsort cycles=8084 instructions=2947 cache-misses=14
[sample=67] cpu=0 bench=insertsort cycles=10778 instructions=2947 cache-misses=14
[sample=68] cpu=0 bench=insertsort cycles=6330 instructions=2947 cache-misses=12
[sample=69] cpu=0 bench=insertsort cycles=8586 instructions=2947 cache-misses=13
[sample=70] cpu=0 bench=insertsort cycles=6716 instructions=2947 cache-misses=10
[sample=71] cpu=0 bench=insertsort cycles=7709 instructions=2947 cache-misses=12
[sample=72] cpu=0 bench=insertsort cycles=5785 instructions=2947 cache-misses=9
[sample=73] cpu=0 bench=insertsort cycles=6057 instructions=2946 cache-misses=7
[sample=74] cpu=0 bench=insertsort cycles=6758 instructions=2946 cache-misses=11
[sample=75] cpu=0 bench=insertsort cycles=7043 instructions=2947 cache-misses=16
[sample=76] cpu=0 bench=insertsort cycles=7339 instructions=2947 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=5947 instructions=2946 cache-misses=11
[sample=78] cpu=0 bench=insertsort cycles=7324 instructions=2947 cache-misses=10
[sample=79] cpu=0 bench=insertsort cycles=6281 instructions=2947 cache-misses=10
[sample=80] cpu=0 bench=insertsort cycles=7113 instructions=2947 cache-misses=11
[sample=81] cpu=0 bench=insertsort cycles=7356 instructions=2947 cache-misses=11
[sample=82] cpu=0 bench=insertsort cycles=6380 instructions=2947 cache-misses=9
[sample=83] cpu=0 bench=insertsort cycles=7109 instructions=2947 cache-misses=10
[sample=84] cpu=0 bench=insertsort cycles=6471 instructions=2947 cache-misses=9
[sample=85] cpu=0 bench=insertsort cycles=7926 instructions=2947 cache-misses=12
[sample=86] cpu=0 bench=insertsort cycles=6297 instructions=2946 cache-misses=11
[sample=87] cpu=0 bench=insertsort cycles=6454 instructions=2947 cache-misses=10
[sample=88] cpu=0 bench=insertsort cycles=6427 instructions=2947 cache-misses=10
[sample=89] cpu=0 bench=insertsort cycles=7490 instructions=2947 cache-misses=13
[sample=90] cpu=0 bench=insertsort cycles=6196 instructions=2947 cache-misses=10
[sample=91] cpu=0 bench=insertsort cycles=7934 instructions=2947 cache-misses=13
[sample=92] cpu=0 bench=insertsort cycles=6444 instructions=2947 cache-misses=11
[sample=93] cpu=0 bench=insertsort cycles=7987 instructions=2947 cache-misses=12
[sample=94] cpu=0 bench=insertsort cycles=6357 instructions=2947 cache-misses=12
[sample=95] cpu=0 bench=insertsort cycles=6623 instructions=2947 cache-misses=11
[sample=96] cpu=0 bench=insertsort cycles=6541 instructions=2947 cache-misses=12
[sample=97] cpu=0 bench=insertsort cycles=6389 instructions=2947 cache-misses=10
[sample=98] cpu=0 bench=insertsort cycles=7561 instructions=2947 cache-misses=14
[sample=99] cpu=0 bench=insertsort cycles=5432 instructions=2947 cache-misses=10

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4811                53898              7622.40              6699.00
  instructions                  2946                 2953              2946.98              2947.00
  cache-misses                     7                   27                11.64                11.50
