[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=46513 instructions=2954 cache-misses=24
[sample=78] cpu=0 bench=insertsort cycles=5164 instructions=2946 cache-misses=14
[sample=79] cpu=0 bench=insertsort cycles=11560 instructions=2946 cache-misses=9
[sample=80] cpu=0 bench=insertsort cycles=6274 instructions=2946 cache-misses=8
[sample=81] cpu=0 bench=insertsort cycles=7420 instructions=2946 cache-misses=10
[sample=82] cpu=0 bench=insertsort cycles=5594 instructions=2947 cache-misses=11
[sample=83] cpu=0 bench=insertsort cycles=7211 instructions=2946 cache-misses=12
[sample=84] cpu=0 bench=insertsort cycles=6682 instructions=2946 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=6070 instructions=2946 cache-misses=7
[sample=86] cpu=0 bench=insertsort cycles=5666 instructions=2946 cache-misses=8
[sample=87] cpu=0 bench=insertsort cycles=5933 instructions=2946 cache-misses=11
[sample=88] cpu=0 bench=insertsort cycles=5364 instructions=2946 cache-misses=13
[sample=89] cpu=0 bench=insertsort cycles=6979 instructions=2946 cache-misses=9
[sample=90] cpu=0 bench=insertsort cycles=7544 instructions=2946 cache-misses=10
[sample=91] cpu=0 bench=insertsort cycles=5622 instructions=2946 cache-misses=9
[sample=92] cpu=0 bench=insertsort cycles=6441 instructions=2946 cache-misses=12
[sample=93] cpu=0 bench=insertsort cycles=6157 instructions=2946 cache-misses=10
[sample=94] cpu=0 bench=insertsort cycles=6753 instructions=2946 cache-misses=9
[sample=95] cpu=0 bench=insertsort cycles=6875 instructions=2946 cache-misses=15
[sample=96] cpu=0 bench=insertsort cycles=5870 instructions=2946 cache-misses=12
[sample=97] cpu=0 bench=insertsort cycles=6510 instructions=2946 cache-misses=9
[sample=98] cpu=0 bench=insertsort cycles=6618 instructions=2946 cache-misses=11
[sample=99] cpu=0 bench=insertsort cycles=6119 instructions=2946 cache-misses=10

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4916                46513              7493.29              6629.50
  instructions                  2946                 2954              2946.20              2946.00
  cache-misses                     7                   24                10.59                10.00
