[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=44585 instructions=2954 cache-misses=19
[sample=89] cpu=0 bench=insertsort cycles=6018 instructions=2946 cache-misses=11
[sample=90] cpu=0 bench=insertsort cycles=5501 instructions=2946 cache-misses=11
[sample=91] cpu=0 bench=insertsort cycles=5889 instructions=2947 cache-misses=12
[sample=92] cpu=0 bench=insertsort cycles=7712 instructions=2946 cache-misses=13
[sample=93] cpu=0 bench=insertsort cycles=6624 instructions=2946 cache-misses=11
[sample=94] cpu=0 bench=insertsort cycles=7096 instructions=2946 cache-misses=13
[sample=95] cpu=0 bench=insertsort cycles=6367 instructions=2946 cache-misses=8
[sample=96] cpu=0 bench=insertsort cycles=7222 instructions=2946 cache-misses=9
[sample=97] cpu=0 bench=insertsort cycles=6382 instructions=2946 cache-misses=10
[sample=98] cpu=0 bench=insertsort cycles=6725 instructions=2946 cache-misses=13
[sample=99] cpu=0 bench=insertsort cycles=7272 instructions=2946 cache-misses=13

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5501                44585              7432.25              6826.00
  instructions                  2946                 2954              2946.17              2946.00
  cache-misses                     8                   19                11.91                12.00
