[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=45008 instructions=2954 cache-misses=22
[sample=38] cpu=0 bench=insertsort cycles=6034 instructions=2946 cache-misses=12
[sample=39] cpu=0 bench=insertsort cycles=6550 instructions=2946 cache-misses=12
[sample=40] cpu=0 bench=insertsort cycles=7297 instructions=2946 cache-misses=11
[sample=41] cpu=0 bench=insertsort cycles=6623 instructions=2946 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=6972 instructions=2946 cache-misses=12
[sample=43] cpu=0 bench=insertsort cycles=11052 instructions=2946 cache-misses=11
[sample=44] cpu=0 bench=insertsort cycles=5187 instructions=2946 cache-misses=9
[sample=45] cpu=0 bench=insertsort cycles=6626 instructions=2946 cache-misses=11
[sample=46] cpu=0 bench=insertsort cycles=7137 instructions=2946 cache-misses=9
[sample=47] cpu=0 bench=insertsort cycles=9943 instructions=2946 cache-misses=12
[sample=48] cpu=0 bench=insertsort cycles=6915 instructions=2946 cache-misses=12
[sample=49] cpu=0 bench=insertsort cycles=5531 instructions=2946 cache-misses=10
[sample=50] cpu=0 bench=insertsort cycles=6481 instructions=2946 cache-misses=11
[sample=51] cpu=0 bench=insertsort cycles=5870 instructions=2946 cache-misses=12
[sample=52] cpu=0 bench=insertsort cycles=6591 instructions=2946 cache-misses=10
[sample=53] cpu=0 bench=insertsort cycles=5616 instructions=2946 cache-misses=11
[sample=54] cpu=0 bench=insertsort cycles=5180 instructions=2946 cache-misses=12
[sample=55] cpu=0 bench=insertsort cycles=4820 instructions=2946 cache-misses=11
[sample=56] cpu=0 bench=insertsort cycles=6049 instructions=2946 cache-misses=12
[sample=57] cpu=0 bench=insertsort cycles=11659 instructions=2946 cache-misses=12
[sample=58] cpu=0 bench=insertsort cycles=5347 instructions=2946 cache-misses=10
[sample=59] cpu=0 bench=insertsort cycles=11874 instructions=2947 cache-misses=15
[sample=60] cpu=0 bench=insertsort cycles=12550 instructions=2946 cache-misses=12
[sample=61] cpu=0 bench=insertsort cycles=5582 instructions=2947 cache-misses=11
[sample=62] cpu=0 bench=insertsort cycles=10371 instructions=2946 cache-misses=11
[sample=63] cpu=0 bench=insertsort cycles=5213 instructions=2946 cache-misses=12
[sample=64] cpu=0 bench=insertsort cycles=6004 instructions=2946 cache-misses=11
[sample=65] cpu=0 bench=insertsort cycles=5253 instructions=2947 cache-misses=11
[sample=66] cpu=0 bench=insertsort cycles=6004 instructions=2946 cache-misses=14
[sample=67] cpu=0 bench=insertsort cycles=5418 instructions=2947 cache-misses=10
[sample=68] cpu=0 bench=insertsort cycles=5489 instructions=2946 cache-misses=12
[sample=69] cpu=0 bench=insertsort cycles=5375 instructions=2946 cache-misses=9
[sample=70] cpu=0 bench=insertsort cycles=36146 instructions=2947 cache-misses=15
[sample=71] cpu=0 bench=insertsort cycles=28052 instructions=2946 cache-misses=14
[sample=72] cpu=0 bench=insertsort cycles=5622 instructions=2947 cache-misses=10
[sample=73] cpu=0 bench=insertsort cycles=5525 instructions=2946 cache-misses=12
[sample=74] cpu=0 bench=insertsort cycles=4932 instructions=2946 cache-misses=11
[sample=75] cpu=0 bench=insertsort cycles=5366 instructions=2947 cache-misses=14
[sample=76] cpu=0 bench=insertsort cycles=4465 instructions=2946 cache-misses=12
[sample=77] cpu=0 bench=insertsort cycles=5067 instructions=2946 cache-misses=11
[sample=78] cpu=0 bench=insertsort cycles=6363 instructions=2946 cache-misses=11
[sample=79] cpu=0 bench=insertsort cycles=5680 instructions=2946 cache-misses=10
[sample=80] cpu=0 bench=insertsort cycles=7050 instructions=2946 cache-misses=11
[sample=81] cpu=0 bench=insertsort cycles=5367 instructions=2946 cache-misses=9
[sample=82] cpu=0 bench=insertsort cycles=5556 instructions=2946 cache-misses=13
[sample=83] cpu=0 bench=insertsort cycles=5781 instructions=2946 cache-misses=11
[sample=84] cpu=0 bench=insertsort cycles=5044 instructions=2946 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=5645 instructions=2946 cache-misses=11
[sample=86] cpu=0 bench=insertsort cycles=5155 instructions=2947 cache-misses=11
[sample=87] cpu=0 bench=insertsort cycles=5886 instructions=2946 cache-misses=10
[sample=88] cpu=0 bench=insertsort cycles=6652 instructions=2946 cache-misses=11
[sample=89] cpu=0 bench=insertsort cycles=6045 instructions=2946 cache-misses=10
[sample=90] cpu=0 bench=insertsort cycles=6613 instructions=2946 cache-misses=11
[sample=91] cpu=0 bench=insertsort cycles=7398 instructions=2946 cache-misses=10
[sample=92] cpu=0 bench=insertsort cycles=5516 instructions=2946 cache-misses=8
[sample=93] cpu=0 bench=insertsort cycles=5325 instructions=2946 cache-misses=11
[sample=94] cpu=0 bench=insertsort cycles=6151 instructions=2946 cache-misses=11
[sample=95] cpu=0 bench=insertsort cycles=6405 instructions=2946 cache-misses=12
[sample=96] cpu=0 bench=insertsort cycles=6902 instructions=2946 cache-misses=10
[sample=97] cpu=0 bench=insertsort cycles=6470 instructions=2946 cache-misses=11
[sample=98] cpu=0 bench=insertsort cycles=6013 instructions=2946 cache-misses=10
[sample=99] cpu=0 bench=insertsort cycles=5928 instructions=2946 cache-misses=11

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4465                45008              7415.43              6350.00
  instructions                  2946                 2954              2946.19              2946.00
  cache-misses                     8                   22                11.21                11.00
