[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=49153 instructions=2954 cache-misses=25
[sample=73] cpu=0 bench=insertsort cycles=7173 instructions=2946 cache-misses=13
[sample=74] cpu=0 bench=insertsort cycles=6249 instructions=2946 cache-misses=12
[sample=75] cpu=0 bench=insertsort cycles=7148 instructions=2946 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=5371 instructions=2946 cache-misses=15
[sample=77] cpu=0 bench=insertsort cycles=7053 instructions=2946 cache-misses=12
[sample=78] cpu=0 bench=insertsort cycles=7395 instructions=2946 cache-misses=12
[sample=79] cpu=0 bench=insertsort cycles=7946 instructions=2946 cache-misses=14
[sample=80] cpu=0 bench=insertsort cycles=6569 instructions=2946 cache-misses=13
[sample=81] cpu=0 bench=insertsort cycles=6938 instructions=2946 cache-misses=12
[sample=82] cpu=0 bench=insertsort cycles=6952 instructions=2946 cache-misses=16
[sample=83] cpu=0 bench=insertsort cycles=10370 instructions=2946 cache-misses=13
[sample=84] cpu=0 bench=insertsort cycles=12539 instructions=2946 cache-misses=15
[sample=85] cpu=0 bench=insertsort cycles=14952 instructions=2946 cache-misses=14
[sample=86] cpu=0 bench=insertsort cycles=12278 instructions=2946 cache-misses=12
[sample=87] cpu=0 bench=insertsort cycles=7934 instructions=2946 cache-misses=14
[sample=88] cpu=0 bench=insertsort cycles=7096 instructions=2946 cache-misses=13
[sample=89] cpu=0 bench=insertsort cycles=6690 instructions=2946 cache-misses=14
[sample=90] cpu=0 bench=insertsort cycles=10412 instructions=2946 cache-misses=14
[sample=91] cpu=0 bench=insertsort cycles=7020 instructions=2946 cache-misses=16
[sample=92] cpu=0 bench=insertsort cycles=6657 instructions=2946 cache-misses=11
[sample=93] cpu=0 bench=insertsort cycles=7207 instructions=2946 cache-misses=14
[sample=94] cpu=0 bench=insertsort cycles=6676 instructions=2946 cache-misses=12
[sample=95] cpu=0 bench=insertsort cycles=10759 instructions=2946 cache-misses=14
[sample=96] cpu=0 bench=insertsort cycles=7152 instructions=2946 cache-misses=13
[sample=97] cpu=0 bench=insertsort cycles=6422 instructions=2946 cache-misses=14
[sample=98] cpu=0 bench=insertsort cycles=13035 instructions=2946 cache-misses=11
[sample=99] cpu=0 bench=insertsort cycles=9511 instructions=2946 cache-misses=14

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5238                49153              9530.78              7173.00
  instructions                  2946                 2954              2946.20              2946.00
  cache-misses                    10                   25                13.65                13.00
