[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=49582 instructions=2956 cache-misses=23
[sample=36] cpu=0 bench=insertsort cycles=6523 instructions=2946 cache-misses=15
[sample=37] cpu=0 bench=insertsort cycles=6024 instructions=2946 cache-misses=14
[sample=38] cpu=0 bench=insertsort cycles=5927 instructions=2946 cache-misses=12
[sample=39] cpu=0 bench=insertsort cycles=6277 instructions=2946 cache-misses=12
[sample=40] cpu=0 bench=insertsort cycles=7561 instructions=2946 cache-misses=13
[sample=41] cpu=0 bench=insertsort cycles=6830 instructions=2946 cache-misses=10
[sample=42] cpu=0 bench=insertsort cycles=8911 instructions=2946 cache-misses=14
[sample=43] cpu=0 bench=insertsort cycles=7379 instructions=2946 cache-misses=14
[sample=44] cpu=0 bench=insertsort cycles=7084 instructions=2947 cache-misses=12
[sample=45] cpu=0 bench=insertsort cycles=5946 instructions=2946 cache-misses=12
[sample=46] cpu=0 bench=insertsort cycles=7643 instructions=2946 cache-misses=13
[sample=47] cpu=0 bench=insertsort cycles=6019 instructions=2946 cache-misses=13
[sample=48] cpu=0 bench=insertsort cycles=6704 instructions=2946 cache-misses=11
[sample=49] cpu=0 bench=insertsort cycles=7127 instructions=2946 cache-misses=14
[sample=50] cpu=0 bench=insertsort cycles=6648 instructions=2946 cache-misses=13
[sample=51] cpu=0 bench=insertsort cycles=7654 instructions=2946 cache-misses=14
[sample=52] cpu=0 bench=insertsort cycles=6398 instructions=2946 cache-misses=15
[sample=53] cpu=0 bench=insertsort cycles=7111 instructions=2946 cache-misses=13
[sample=54] cpu=0 bench=insertsort cycles=8064 instructions=2946 cache-misses=13
[sample=55] cpu=0 bench=insertsort cycles=7441 instructions=2946 cache-misses=14
[sample=56] cpu=0 bench=insertsort cycles=11989 instructions=2946 cache-misses=13
[sample=57] cpu=0 bench=insertsort cycles=6716 instructions=2947 cache-misses=13
[sample=58] cpu=0 bench=insertsort cycles=6156 instructions=2946 cache-misses=13
[sample=59] cpu=0 bench=insertsort cycles=8258 instructions=2946 cache-misses=13
[sample=60] cpu=0 bench=insertsort cycles=7614 instructions=2946 cache-misses=12
[sample=61] cpu=0 bench=insertsort cycles=6410 instructions=2946 cache-misses=13
[sample=62] cpu=0 bench=insertsort cycles=7477 instructions=2946 cache-misses=14
[sample=63] cpu=0 bench=insertsort cycles=5667 instructions=2946 cache-misses=13
[sample=64] cpu=0 bench=insertsort cycles=7782 instructions=2946 cache-misses=13
[sample=65] cpu=0 bench=insertsort cycles=7200 instructions=2946 cache-misses=14
[sample=66] cpu=0 bench=insertsort cycles=7385 instructions=2946 cache-misses=14
[sample=67] cpu=0 bench=insertsort cycles=10509 instructions=2946 cache-misses=12
[sample=68] cpu=0 bench=insertsort cycles=6124 instructions=2946 cache-misses=14
[sample=69] cpu=0 bench=insertsort cycles=8300 instructions=2946 cache-misses=13
[sample=70] cpu=0 bench=insertsort cycles=5312 instructions=2946 cache-misses=14
[sample=71] cpu=0 bench=insertsort cycles=10317 instructions=2946 cache-misses=12
[sample=72] cpu=0 bench=insertsort cycles=5591 instructions=2946 cache-misses=12
[sample=73] cpu=0 bench=insertsort cycles=5451 instructions=2946 cache-misses=12
[sample=74] cpu=0 bench=insertsort cycles=5271 instructions=2946 cache-misses=12
[sample=75] cpu=0 bench=insertsort cycles=6185 instructions=2946 cache-misses=14
[sample=76] cpu=0 bench=insertsort cycles=5579 instructions=2946 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=7178 instructions=2946 cache-misses=14
[sample=78] cpu=0 bench=insertsort cycles=44637 instructions=2947 cache-misses=18
[sample=79] cpu=0 bench=insertsort cycles=10397 instructions=2946 cache-misses=13
[sample=80] cpu=0 bench=insertsort cycles=7308 instructions=2946 cache-misses=14
[sample=81] cpu=0 bench=insertsort cycles=6688 instructions=2947 cache-misses=12
[sample=82] cpu=0 bench=insertsort cycles=6598 instructions=2946 cache-misses=13
[sample=83] cpu=0 bench=insertsort cycles=6982 instructions=2947 cache-misses=12
[sample=84] cpu=0 bench=insertsort cycles=6498 instructions=2947 cache-misses=12
[sample=85] cpu=0 bench=insertsort cycles=7267 instructions=2947 cache-misses=14
[sample=86] cpu=0 bench=insertsort cycles=5620 instructions=2947 cache-misses=10
[sample=87] cpu=0 bench=insertsort cycles=7580 instructions=2947 cache-misses=15
[sample=88] cpu=0 bench=insertsort cycles=5755 instructions=2946 cache-misses=11
[sample=89] cpu=0 bench=insertsort cycles=6823 instructions=2947 cache-misses=14
[sample=90] cpu=0 bench=insertsort cycles=6314 instructions=2946 cache-misses=12
[sample=91] cpu=0 bench=insertsort cycles=6407 instructions=2947 cache-misses=11
[sample=92] cpu=0 bench=insertsort cycles=6521 instructions=2946 cache-misses=13
[sample=93] cpu=0 bench=insertsort cycles=6366 instructions=2946 cache-misses=11
[sample=94] cpu=0 bench=insertsort cycles=6600 instructions=2946 cache-misses=13
[sample=95] cpu=0 bench=insertsort cycles=6559 instructions=2946 cache-misses=15
[sample=96] cpu=0 bench=insertsort cycles=6014 instructions=2946 cache-misses=12
[sample=97] cpu=0 bench=insertsort cycles=6040 instructions=2947 cache-misses=13
[sample=98] cpu=0 bench=insertsort cycles=6882 instructions=2946 cache-misses=10
[sample=99] cpu=0 bench=insertsort cycles=7069 instructions=2946 cache-misses=14

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5271                49582              8145.03              6894.50
  instructions                  2946                 2956              2946.27              2946.00
  cache-misses                     9                   23                13.07                13.00
