[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=44830 instructions=2954 cache-misses=27
[sample=84] cpu=0 bench=insertsort cycles=6753 instructions=2946 cache-misses=9
[sample=85] cpu=0 bench=insertsort cycles=5673 instructions=2946 cache-misses=7
[sample=86] cpu=0 bench=insertsort cycles=5779 instructions=2946 cache-misses=8
[sample=87] cpu=0 bench=insertsort cycles=6156 instructions=2947 cache-misses=8
[sample=88] cpu=0 bench=insertsort cycles=5713 instructions=2946 cache-misses=7
[sample=89] cpu=0 bench=insertsort cycles=7964 instructions=2946 cache-misses=8
[sample=90] cpu=0 bench=insertsort cycles=6745 instructions=2947 cache-misses=7
[sample=91] cpu=0 bench=insertsort cycles=5953 instructions=2947 cache-misses=9
[sample=92] cpu=0 bench=insertsort cycles=6232 instructions=2947 cache-misses=7
[sample=93] cpu=0 bench=insertsort cycles=6961 instructions=2947 cache-misses=10
[sample=94] cpu=0 bench=insertsort cycles=7403 instructions=2947 cache-misses=10
[sample=95] cpu=0 bench=insertsort cycles=5767 instructions=2946 cache-misses=9
[sample=96] cpu=0 bench=insertsort cycles=6951 instructions=2947 cache-misses=9
[sample=97] cpu=0 bench=insertsort cycles=6382 instructions=2946 cache-misses=10
[sample=98] cpu=0 bench=insertsort cycles=6342 instructions=2946 cache-misses=7
[sample=99] cpu=0 bench=insertsort cycles=6671 instructions=2946 cache-misses=10

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5029                44830              6932.66              6269.50
  instructions                  2946                 2954              2946.63              2947.00
  cache-misses                     5                   27                 8.90                 9.00
