[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=42784 instructions=2954 cache-misses=21
[sample=53] cpu=0 bench=insertsort cycles=6756 instructions=2946 cache-misses=10
[sample=54] cpu=0 bench=insertsort cycles=5946 instructions=2946 cache-misses=12
[sample=55] cpu=0 bench=insertsort cycles=6845 instructions=2946 cache-misses=12
[sample=56] cpu=0 bench=insertsort cycles=6518 instructions=2946 cache-misses=11
[sample=57] cpu=0 bench=insertsort cycles=5857 instructions=2946 cache-misses=14
[sample=58] cpu=0 bench=insertsort cycles=6970 instructions=2947 cache-misses=13
[sample=59] cpu=0 bench=insertsort cycles=6535 instructions=2947 cache-misses=9
[sample=60] cpu=0 bench=insertsort cycles=7390 instructions=2947 cache-misses=11
[sample=61] cpu=0 bench=insertsort cycles=11001 instructions=2947 cache-misses=11
[sample=62] cpu=0 bench=insertsort cycles=6642 instructions=2947 cache-misses=11
[sample=63] cpu=0 bench=insertsort cycles=6292 instructions=2946 cache-misses=10
[sample=64] cpu=0 bench=insertsort cycles=12172 instructions=2946 cache-misses=15
[sample=65] cpu=0 bench=insertsort cycles=6804 instructions=2947 cache-misses=14
[sample=66] cpu=0 bench=insertsort cycles=7083 instructions=2947 cache-misses=13
[sample=67] cpu=0 bench=insertsort cycles=8334 instructions=2947 cache-misses=13
[sample=68] cpu=0 bench=insertsort cycles=6062 instructions=2946 cache-misses=13
[sample=69] cpu=0 bench=insertsort cycles=7113 instructions=2947 cache-misses=11
[sample=70] cpu=0 bench=insertsort cycles=7489 instructions=2947 cache-misses=11
[sample=71] cpu=0 bench=insertsort cycles=5405 instructions=2946 cache-misses=10
[sample=72] cpu=0 bench=insertsort cycles=5773 instructions=2947 cache-misses=13
[sample=73] cpu=0 bench=insertsort cycles=7009 instructions=2947 cache-misses=15
[sample=74] cpu=0 bench=insertsort cycles=11937 instructions=2947 cache-misses=14
[sample=75] cpu=0 bench=insertsort cycles=6362 instructions=2947 cache-misses=11
[sample=76] cpu=0 bench=insertsort cycles=6905 instructions=2947 cache-misses=12
[sample=77] cpu=0 bench=insertsort cycles=6365 instructions=2947 cache-misses=11
[sample=78] cpu=0 bench=insertsort cycles=6778 instructions=2947 cache-misses=15
[sample=79] cpu=0 bench=insertsort cycles=7204 instructions=2946 cache-misses=12
[sample=80] cpu=0 bench=insertsort cycles=12596 instructions=2946 cache-misses=14
[sample=81] cpu=0 bench=insertsort cycles=6789 instructions=2948 cache-misses=20
[sample=82] cpu=0 bench=insertsort cycles=6066 instructions=2946 cache-misses=11
[sample=83] cpu=0 bench=insertsort cycles=5463 instructions=2947 cache-misses=14
[sample=84] cpu=0 bench=insertsort cycles=6735 instructions=2946 cache-misses=15
[sample=85] cpu=0 bench=insertsort cycles=11616 instructions=2947 cache-misses=14
[sample=86] cpu=0 bench=insertsort cycles=6884 instructions=2946 cache-misses=15
[sample=87] cpu=0 bench=insertsort cycles=6949 instructions=2946 cache-misses=11
[sample=88] cpu=0 bench=insertsort cycles=7228 instructions=2946 cache-misses=11
[sample=89] cpu=0 bench=insertsort cycles=6070 instructions=2947 cache-misses=12
[sample=90] cpu=0 bench=insertsort cycles=6321 instructions=2946 cache-misses=10
[sample=91] cpu=0 bench=insertsort cycles=5951 instructions=2946 cache-misses=13
[sample=92] cpu=0 bench=insertsort cycles=11285 instructions=2946 cache-misses=10
[sample=93] cpu=0 bench=insertsort cycles=4862 instructions=2946 cache-misses=13
[sample=94] cpu=0 bench=insertsort cycles=5989 instructions=2946 cache-misses=13
[sample=95] cpu=0 bench=insertsort cycles=6059 instructions=2946 cache-misses=11
[sample=96] cpu=0 bench=insertsort cycles=5831 instructions=2946 cache-misses=11
[sample=97] cpu=0 bench=insertsort cycles=6318 instructions=2947 cache-misses=12
[sample=98] cpu=0 bench=insertsort cycles=8336 instructions=2947 cache-misses=12
[sample=99] cpu=0 bench=insertsort cycles=6076 instructions=2946 cache-misses=10

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4862                42784              7494.24              6725.00
  instructions                  2946                 2954              2946.58              2946.50
  cache-misses                     9                   21                12.45                12.00
