[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=43119 instructions=2955 cache-misses=27
[sample=24] cpu=0 bench=insertsort cycles=8236 instructions=2946 cache-misses=15
[sample=25] cpu=0 bench=insertsort cycles=5919 instructions=2946 cache-misses=16
[sample=26] cpu=0 bench=insertsort cycles=6534 instructions=2946 cache-misses=12
[sample=27] cpu=0 bench=insertsort cycles=8371 instructions=2946 cache-misses=12
[sample=28] cpu=0 bench=insertsort cycles=6955 instructions=2946 cache-misses=15
[sample=29] cpu=0 bench=insertsort cycles=6426 instructions=2946 cache-misses=13
[sample=30] cpu=0 bench=insertsort cycles=6730 instructions=2946 cache-misses=14
[sample=31] cpu=0 bench=insertsort cycles=7366 instructions=2946 cache-misses=16
[sample=32] cpu=0 bench=insertsort cycles=8600 instructions=2946 cache-misses=14
[sample=33] cpu=0 bench=insertsort cycles=6946 instructions=2946 cache-misses=10
[sample=34] cpu=0 bench=insertsort cycles=7379 instructions=2946 cache-misses=14
[sample=35] cpu=0 bench=insertsort cycles=6392 instructions=2946 cache-misses=17
[sample=36] cpu=0 bench=insertsort cycles=7812 instructions=2946 cache-misses=16
[sample=37] cpu=0 bench=insertsort cycles=5908 instructions=2946 cache-misses=13
[sample=38] cpu=0 bench=insertsort cycles=7725 instructions=2946 cache-misses=17
[sample=39] cpu=0 bench=insertsort cycles=11539 instructions=2946 cache-misses=13
[sample=40] cpu=0 bench=insertsort cycles=5903 instructions=2946 cache-misses=12
[sample=41] cpu=0 bench=insertsort cycles=8078 instructions=2946 cache-misses=11
[sample=42] cpu=0 bench=insertsort cycles=11135 instructions=2946 cache-misses=14
[sample=43] cpu=0 bench=insertsort cycles=5556 instructions=2946 cache-misses=12
[sample=44] cpu=0 bench=insertsort cycles=7151 instructions=2946 cache-misses=12
[sample=45] cpu=0 bench=insertsort cycles=6945 instructions=2946 cache-misses=11
[sample=46] cpu=0 bench=insertsort cycles=9323 instructions=2946 cache-misses=18
[sample=47] cpu=0 bench=insertsort cycles=5367 instructions=2946 cache-misses=11
[sample=48] cpu=0 bench=insertsort cycles=5155 instructions=2946 cache-misses=11
[sample=49] cpu=0 bench=insertsort cycles=5041 instructions=2946 cache-misses=16
[sample=50] cpu=0 bench=insertsort cycles=5309 instructions=2946 cache-misses=12
[sample=51] cpu=0 bench=insertsort cycles=6859 instructions=2946 cache-misses=16
[sample=52] cpu=0 bench=insertsort cycles=5572 instructions=2946 cache-misses=14
[sample=53] cpu=0 bench=insertsort cycles=5608 instructions=2946 cache-misses=14
[sample=54] cpu=0 bench=insertsort cycles=8014 instructions=2946 cache-misses=12
[sample=55] cpu=0 bench=insertsort cycles=9018 instructions=2946 cache-misses=14
[sample=56] cpu=0 bench=insertsort cycles=6351 instructions=2946 cache-misses=14
[sample=57] cpu=0 bench=insertsort cycles=6958 instructions=2946 cache-misses=12
[sample=58] cpu=0 bench=insertsort cycles=6303 instructions=2946 cache-misses=11
[sample=59] cpu=0 bench=insertsort cycles=6623 instructions=2946 cache-misses=12
[sample=60] cpu=0 bench=insertsort cycles=5786 instructions=2946 cache-misses=13
[sample=61] cpu=0 bench=insertsort cycles=6859 instructions=2946 cache-misses=13
[sample=62] cpu=0 bench=insertsort cycles=6991 instructions=2946 cache-misses=14
[sample=63] cpu=0 bench=insertsort cycles=5656 instructions=2946 cache-misses=11
[sample=64] cpu=0 bench=insertsort cycles=6619 instructions=2946 cache-misses=11
[sample=65] cpu=0 bench=insertsort cycles=7458 instructions=2946 cache-misses=11
[sample=66] cpu=0 bench=insertsort cycles=6296 instructions=2946 cache-misses=12
[sample=67] cpu=0 bench=insertsort cycles=6839 instructions=2946 cache-misses=14
[sample=68] cpu=0 bench=insertsort cycles=7099 instructions=2946 cache-misses=13
[sample=69] cpu=0 bench=insertsort cycles=12704 instructions=2946 cache-misses=13
[sample=70] cpu=0 bench=insertsort cycles=6958 instructions=2946 cache-misses=14
[sample=71] cpu=0 bench=insertsort cycles=6944 instructions=2946 cache-misses=13
[sample=72] cpu=0 bench=insertsort cycles=6389 instructions=2946 cache-misses=13
[sample=73] cpu=0 bench=insertsort cycles=6882 instructions=2946 cache-misses=13
[sample=74] cpu=0 bench=insertsort cycles=6991 instructions=2946 cache-misses=10
[sample=75] cpu=0 bench=insertsort cycles=6785 instructions=2946 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=10118 instructions=2946 cache-misses=12
[sample=77] cpu=0 bench=insertsort cycles=12090 instructions=2946 cache-misses=13
[sample=78] cpu=0 bench=insertsort cycles=6725 instructions=2946 cache-misses=12
[sample=79] cpu=0 bench=insertsort cycles=6477 instructions=2946 cache-misses=14
[sample=80] cpu=0 bench=insertsort cycles=5959 instructions=2946 cache-misses=14
[sample=81] cpu=0 bench=insertsort cycles=6298 instructions=2946 cache-misses=12
[sample=82] cpu=0 bench=insertsort cycles=6656 instructions=2946 cache-misses=16
[sample=83] cpu=0 bench=insertsort cycles=7101 instructions=2946 cache-misses=14
[sample=84] cpu=0 bench=insertsort cycles=7471 instructions=2946 cache-misses=11
[sample=85] cpu=0 bench=insertsort cycles=8575 instructions=2946 cache-misses=15
[sample=86] cpu=0 bench=insertsort cycles=6996 instructions=2946 cache-misses=10
[sample=87] cpu=0 bench=insertsort cycles=6433 instructions=2946 cache-misses=11
[sample=88] cpu=0 bench=insertsort cycles=7866 instructions=2946 cache-misses=14
[sample=89] cpu=0 bench=insertsort cycles=7357 instructions=2946 cache-misses=8
[sample=90] cpu=0 bench=insertsort cycles=7047 instructions=2946 cache-misses=16
[sample=91] cpu=0 bench=insertsort cycles=6470 instructions=2946 cache-misses=12
[sample=92] cpu=0 bench=insertsort cycles=6832 instructions=2946 cache-misses=12
[sample=93] cpu=0 bench=insertsort cycles=7271 instructions=2946 cache-misses=14
[sample=94] cpu=0 bench=insertsort cycles=6696 instructions=2946 cache-misses=11
[sample=95] cpu=0 bench=insertsort cycles=7409 instructions=2946 cache-misses=13
[sample=96] cpu=0 bench=insertsort cycles=10552 instructions=2946 cache-misses=16
[sample=97] cpu=0 bench=insertsort cycles=10704 instructions=2946 cache-misses=11
[sample=98] cpu=0 bench=insertsort cycles=9734 instructions=2946 cache-misses=12
[sample=99] cpu=0 bench=insertsort cycles=6437 instructions=2946 cache-misses=16

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5041                43119              7645.62              6944.50
  instructions                  2946                 2955              2946.10              2946.00
  cache-misses                     8                   27                13.32                13.00
