[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=51822 instructions=2953 cache-misses=20
[sample=50] cpu=0 bench=insertsort cycles=6682 instructions=2946 cache-misses=10
[sample=51] cpu=0 bench=insertsort cycles=8077 instructions=2946 cache-misses=14
[sample=52] cpu=0 bench=insertsort cycles=8221 instructions=2946 cache-misses=13
[sample=53] cpu=0 bench=insertsort cycles=6380 instructions=2946 cache-misses=13
[sample=54] cpu=0 bench=insertsort cycles=5937 instructions=2946 cache-misses=13
[sample=55] cpu=0 bench=insertsort cycles=6371 instructions=2946 cache-misses=10
[sample=56] cpu=0 bench=insertsort cycles=12561 instructions=2946 cache-misses=12
[sample=57] cpu=0 bench=insertsort cycles=5981 instructions=2946 cache-misses=10
[sample=58] cpu=0 bench=insertsort cycles=6667 instructions=2946 cache-misses=12
[sample=59] cpu=0 bench=insertsort cycles=6172 instructions=2946 cache-misses=12
[sample=60] cpu=0 bench=insertsort cycles=6308 instructions=2946 cache-misses=13
[sample=61] cpu=0 bench=insertsort cycles=6624 instructions=2946 cache-misses=13
[sample=62] cpu=0 bench=insertsort cycles=11039 instructions=2946 cache-misses=13
[sample=63] cpu=0 bench=insertsort cycles=12622 instructions=2946 cache-misses=12
[sample=64] cpu=0 bench=insertsort cycles=11328 instructions=2946 cache-misses=11
[sample=65] cpu=0 bench=insertsort cycles=7810 instructions=2946 cache-misses=14
[sample=66] cpu=0 bench=insertsort cycles=5509 instructions=2946 cache-misses=9
[sample=67] cpu=0 bench=insertsort cycles=10618 instructions=2946 cache-misses=13
[sample=68] cpu=0 bench=insertsort cycles=7125 instructions=2946 cache-misses=11
[sample=69] cpu=0 bench=insertsort cycles=5961 instructions=2946 cache-misses=13
[sample=70] cpu=0 bench=insertsort cycles=6094 instructions=2946 cache-misses=14
[sample=71] cpu=0 bench=insertsort cycles=6431 instructions=2946 cache-misses=13
[sample=72] cpu=0 bench=insertsort cycles=6483 instructions=2946 cache-misses=13
[sample=73] cpu=0 bench=insertsort cycles=8723 instructions=2946 cache-misses=12
[sample=74] cpu=0 bench=insertsort cycles=6575 instructions=2946 cache-misses=13
[sample=75] cpu=0 bench=insertsort cycles=6911 instructions=2946 cache-misses=14
[sample=76] cpu=0 bench=insertsort cycles=6864 instructions=2946 cache-misses=12
[sample=77] cpu=0 bench=insertsort cycles=6802 instructions=2946 cache-misses=16
[sample=78] cpu=0 bench=insertsort cycles=7662 instructions=2946 cache-misses=13
[sample=79] cpu=0 bench=insertsort cycles=7682 instructions=2946 cache-misses=14
[sample=80] cpu=0 bench=insertsort cycles=5950 instructions=2946 cache-misses=12
[sample=81] cpu=0 bench=insertsort cycles=7205 instructions=2946 cache-misses=13
[sample=82] cpu=0 bench=insertsort cycles=7281 instructions=2946 cache-misses=11
[sample=83] cpu=0 bench=insertsort cycles=7476 instructions=2946 cache-misses=13
[sample=84] cpu=0 bench=insertsort cycles=7030 instructions=2946 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=6990 instructions=2946 cache-misses=11
[sample=86] cpu=0 bench=insertsort cycles=6176 instructions=2946 cache-misses=11
[sample=87] cpu=0 bench=insertsort cycles=6237 instructions=2946 cache-misses=12
[sample=88] cpu=0 bench=insertsort cycles=6515 instructions=2946 cache-misses=11
[sample=89] cpu=0 bench=insertsort cycles=8043 instructions=2946 cache-misses=14
[sample=90] cpu=0 bench=insertsort cycles=6641 instructions=2946 cache-misses=14
[sample=91] cpu=0 bench=insertsort cycles=6200 instructions=2946 cache-misses=15
[sample=92] cpu=0 bench=insertsort cycles=6850 instructions=2946 cache-misses=12
[sample=93] cpu=0 bench=insertsort cycles=7733 instructions=2946 cache-misses=11
[sample=94] cpu=0 bench=insertsort cycles=6312 instructions=2946 cache-misses=11
[sample=95] cpu=0 bench=insertsort cycles=8610 instructions=2946 cache-misses=14
[sample=96] cpu=0 bench=insertsort cycles=6225 instructions=2946 cache-misses=11
[sample=97] cpu=0 bench=insertsort cycles=7511 instructions=2946 cache-misses=12
[sample=98] cpu=0 bench=insertsort cycles=6670 instructions=2946 cache-misses=12
[sample=99] cpu=0 bench=insertsort cycles=6492 instructions=2946 cache-misses=13

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        5091                51822              7545.93              6631.50
  instructions                  2946                 2953              2946.30              2946.00
  cache-misses                     9                   20                12.96                13.00
