[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=33675 instructions=2954 cache-misses=25
[sample=36] cpu=0 bench=insertsort cycles=5818 instructions=2946 cache-misses=1
[sample=37] cpu=0 bench=insertsort cycles=5068 instructions=2946 cache-misses=1
[sample=38] cpu=0 bench=insertsort cycles=5535 instructions=2946 cache-misses=1
[sample=39] cpu=0 bench=insertsort cycles=5066 instructions=2946 cache-misses=1
[sample=40] cpu=0 bench=insertsort cycles=5649 instructions=2946 cache-misses=1
[sample=41] cpu=0 bench=insertsort cycles=5099 instructions=2946 cache-misses=1
[sample=42] cpu=0 bench=insertsort cycles=5256 instructions=2946 cache-misses=1
[sample=43] cpu=0 bench=insertsort cycles=4808 instructions=2946 cache-misses=1
[sample=44] cpu=0 bench=insertsort cycles=5415 instructions=2946 cache-misses=2
[sample=45] cpu=0 bench=insertsort cycles=5509 instructions=2946 cache-misses=1
[sample=46] cpu=0 bench=insertsort cycles=6293 instructions=2946 cache-misses=1
[sample=47] cpu=0 bench=insertsort cycles=4990 instructions=2946 cache-misses=1
[sample=48] cpu=0 bench=insertsort cycles=5562 instructions=2946 cache-misses=1
[sample=49] cpu=0 bench=insertsort cycles=9859 instructions=2946 cache-misses=15
[sample=50] cpu=0 bench=insertsort cycles=5592 instructions=2946 cache-misses=4
[sample=51] cpu=0 bench=insertsort cycles=4970 instructions=2946 cache-misses=2
[sample=52] cpu=0 bench=insertsort cycles=8111 instructions=2946 cache-misses=0
[sample=53] cpu=0 bench=insertsort cycles=4796 instructions=2946 cache-misses=2
[sample=54] cpu=0 bench=insertsort cycles=5043 instructions=2946 cache-misses=2
[sample=55] cpu=0 bench=insertsort cycles=4382 instructions=2946 cache-misses=1
[sample=56] cpu=0 bench=insertsort cycles=4541 instructions=2946 cache-misses=1
[sample=57] cpu=0 bench=insertsort cycles=4853 instructions=2947 cache-misses=1
[sample=58] cpu=0 bench=insertsort cycles=5264 instructions=2946 cache-misses=1
[sample=59] cpu=0 bench=insertsort cycles=5732 instructions=2946 cache-misses=1
[sample=60] cpu=0 bench=insertsort cycles=5296 instructions=2946 cache-misses=1
[sample=61] cpu=0 bench=insertsort cycles=5089 instructions=2946 cache-misses=1
[sample=62] cpu=0 bench=insertsort cycles=4730 instructions=2946 cache-misses=1
[sample=63] cpu=0 bench=insertsort cycles=5367 instructions=2946 cache-misses=1
[sample=64] cpu=0 bench=insertsort cycles=4740 instructions=2946 cache-misses=1
[sample=65] cpu=0 bench=insertsort cycles=5197 instructions=2946 cache-misses=1
[sample=66] cpu=0 bench=insertsort cycles=5311 instructions=2946 cache-misses=1
[sample=67] cpu=0 bench=insertsort cycles=4731 instructions=2946 cache-misses=1
[sample=68] cpu=0 bench=insertsort cycles=5147 instructions=2946 cache-misses=1
[sample=69] cpu=0 bench=insertsort cycles=5282 instructions=2946 cache-misses=2
[sample=70] cpu=0 bench=insertsort cycles=5264 instructions=2946 cache-misses=2
[sample=71] cpu=0 bench=insertsort cycles=5026 instructions=2946 cache-misses=2
[sample=72] cpu=0 bench=insertsort cycles=4577 instructions=2946 cache-misses=2
[sample=73] cpu=0 bench=insertsort cycles=4600 instructions=2946 cache-misses=2
[sample=74] cpu=0 bench=insertsort cycles=4977 instructions=2946 cache-misses=1
[sample=75] cpu=0 bench=insertsort cycles=4483 instructions=2946 cache-misses=2
[sample=76] cpu=0 bench=insertsort cycles=4743 instructions=2946 cache-misses=2
[sample=77] cpu=0 bench=insertsort cycles=4709 instructions=2946 cache-misses=0
[sample=78] cpu=0 bench=insertsort cycles=4777 instructions=2946 cache-misses=1
[sample=79] cpu=0 bench=insertsort cycles=4806 instructions=2946 cache-misses=1
[sample=80] cpu=0 bench=insertsort cycles=7767 instructions=2946 cache-misses=2
[sample=81] cpu=0 bench=insertsort cycles=4896 instructions=2946 cache-misses=1
[sample=82] cpu=0 bench=insertsort cycles=4498 instructions=2946 cache-misses=1
[sample=83] cpu=0 bench=insertsort cycles=5259 instructions=2946 cache-misses=1
[sample=84] cpu=0 bench=insertsort cycles=4729 instructions=2946 cache-misses=0
[sample=85] cpu=0 bench=insertsort cycles=4512 instructions=2946 cache-misses=1
[sample=86] cpu=0 bench=insertsort cycles=4781 instructions=2946 cache-misses=1
[sample=87] cpu=0 bench=insertsort cycles=5305 instructions=2946 cache-misses=1
[sample=88] cpu=0 bench=insertsort cycles=4901 instructions=2946 cache-misses=1
[sample=89] cpu=0 bench=insertsort cycles=4515 instructions=2946 cache-misses=1
[sample=90] cpu=0 bench=insertsort cycles=7044 instructions=2947 cache-misses=11
[sample=91] cpu=0 bench=insertsort cycles=4866 instructions=2946 cache-misses=6
[sample=92] cpu=0 bench=insertsort cycles=4537 instructions=2946 cache-misses=2
[sample=93] cpu=0 bench=insertsort cycles=4257 instructions=2946 cache-misses=1
[sample=94] cpu=0 bench=insertsort cycles=4622 instructions=2946 cache-misses=1
[sample=95] cpu=0 bench=insertsort cycles=4347 instructions=2946 cache-misses=1
[sample=96] cpu=0 bench=insertsort cycles=4575 instructions=2946 cache-misses=1
[sample=97] cpu=0 bench=insertsort cycles=4668 instructions=2946 cache-misses=1
[sample=98] cpu=0 bench=insertsort cycles=5949 instructions=2946 cache-misses=1
[sample=99] cpu=0 bench=insertsort cycles=4650 instructions=2946 cache-misses=1

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4257                33675              5652.87              5079.50
  instructions                  2946                 2954              2946.13              2946.00
  cache-misses                     0                   25                 1.82                 1.00
