[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=48122 instructions=2954 cache-misses=25
[sample=63] cpu=0 bench=insertsort cycles=6555 instructions=2946 cache-misses=14
[sample=64] cpu=0 bench=insertsort cycles=9697 instructions=2946 cache-misses=17
[sample=65] cpu=0 bench=insertsort cycles=7096 instructions=2946 cache-misses=14
[sample=66] cpu=0 bench=insertsort cycles=7056 instructions=2946 cache-misses=16
[sample=67] cpu=0 bench=insertsort cycles=6495 instructions=2947 cache-misses=16
[sample=68] cpu=0 bench=insertsort cycles=7397 instructions=2946 cache-misses=16
[sample=69] cpu=0 bench=insertsort cycles=6889 instructions=2946 cache-misses=11
[sample=70] cpu=0 bench=insertsort cycles=6806 instructions=2946 cache-misses=17
[sample=71] cpu=0 bench=insertsort cycles=8665 instructions=2946 cache-misses=16
[sample=72] cpu=0 bench=insertsort cycles=6575 instructions=2946 cache-misses=15
[sample=73] cpu=0 bench=insertsort cycles=14469 instructions=2946 cache-misses=15
[sample=74] cpu=0 bench=insertsort cycles=6154 instructions=2946 cache-misses=13
[sample=75] cpu=0 bench=insertsort cycles=7305 instructions=2946 cache-misses=11
[sample=76] cpu=0 bench=insertsort cycles=6922 instructions=2946 cache-misses=14
[sample=77] cpu=0 bench=insertsort cycles=4767 instructions=2946 cache-misses=13
[sample=78] cpu=0 bench=insertsort cycles=7694 instructions=2946 cache-misses=17
[sample=79] cpu=0 bench=insertsort cycles=7881 instructions=2946 cache-misses=16
[sample=80] cpu=0 bench=insertsort cycles=8141 instructions=2946 cache-misses=16
[sample=81] cpu=0 bench=insertsort cycles=6961 instructions=2946 cache-misses=16
[sample=82] cpu=0 bench=insertsort cycles=7228 instructions=2946 cache-misses=15
[sample=83] cpu=0 bench=insertsort cycles=6116 instructions=2946 cache-misses=15
[sample=84] cpu=0 bench=insertsort cycles=7355 instructions=2946 cache-misses=18
[sample=85] cpu=0 bench=insertsort cycles=7330 instructions=2946 cache-misses=17
[sample=86] cpu=0 bench=insertsort cycles=6569 instructions=2946 cache-misses=14
[sample=87] cpu=0 bench=insertsort cycles=5582 instructions=2946 cache-misses=15
[sample=88] cpu=0 bench=insertsort cycles=6674 instructions=2946 cache-misses=18
[sample=89] cpu=0 bench=insertsort cycles=6645 instructions=2946 cache-misses=17
[sample=90] cpu=0 bench=insertsort cycles=6898 instructions=2946 cache-misses=14
[sample=91] cpu=0 bench=insertsort cycles=6916 instructions=2946 cache-misses=14
[sample=92] cpu=0 bench=insertsort cycles=5729 instructions=2946 cache-misses=15
[sample=93] cpu=0 bench=insertsort cycles=9740 instructions=2946 cache-misses=14
[sample=94] cpu=0 bench=insertsort cycles=6543 instructions=2946 cache-misses=13
[sample=95] cpu=0 bench=insertsort cycles=6969 instructions=2946 cache-misses=14
[sample=96] cpu=0 bench=insertsort cycles=7634 instructions=2946 cache-misses=17
[sample=97] cpu=0 bench=insertsort cycles=6814 instructions=2947 cache-misses=21
[sample=98] cpu=0 bench=insertsort cycles=6983 instructions=2947 cache-misses=16
[sample=99] cpu=0 bench=insertsort cycles=5882 instructions=2946 cache-misses=12

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4767                48122              8187.04              7251.00
  instructions                  2946                 2954              2946.14              2946.00
  cache-misses                    10                   25                15.23                15.00
