[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=adpcm_dec (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=adpcm_dec cycles=342685 instructions=228483 cache-misses=63
[sample=21] cpu=0 bench=adpcm_dec cycles=315599 instructions=228471 cache-misses=55
[sample=22] cpu=0 bench=adpcm_dec cycles=315011 instructions=228473 cache-misses=57
[sample=23] cpu=0 bench=adpcm_dec cycles=315314 instructions=228473 cache-misses=52
[sample=24] cpu=0 bench=adpcm_dec cycles=315343 instructions=228473 cache-misses=41
[sample=25] cpu=0 bench=adpcm_dec cycles=315080 instructions=228470 cache-misses=43
[sample=26] cpu=0 bench=adpcm_dec cycles=315308 instructions=228471 cache-misses=44
[sample=27] cpu=0 bench=adpcm_dec cycles=315427 instructions=228470 cache-misses=41
[sample=28] cpu=0 bench=adpcm_dec cycles=315228 instructions=228476 cache-misses=55
[sample=29] cpu=0 bench=adpcm_dec cycles=316889 instructions=228473 cache-misses=43
[sample=30] cpu=0 bench=adpcm_dec cycles=321146 instructions=228472 cache-misses=47
[sample=31] cpu=0 bench=adpcm_dec cycles=322496 instructions=228473 cache-misses=48
[sample=32] cpu=0 bench=adpcm_dec cycles=320584 instructions=228473 cache-misses=46
[sample=33] cpu=0 bench=adpcm_dec cycles=321840 instructions=228474 cache-misses=50
[sample=34] cpu=0 bench=adpcm_dec cycles=318013 instructions=228472 cache-misses=53
[sample=35] cpu=0 bench=adpcm_dec cycles=317744 instructions=228471 cache-misses=43
[sample=36] cpu=0 bench=adpcm_dec cycles=315199 instructions=228471 cache-misses=53
[sample=37] cpu=0 bench=adpcm_dec cycles=347484 instructions=228476 cache-misses=100
[sample=38] cpu=0 bench=adpcm_dec cycles=333441 instructions=228473 cache-misses=47
[sample=39] cpu=0 bench=adpcm_dec cycles=315877 instructions=228474 cache-misses=56
[sample=40] cpu=0 bench=adpcm_dec cycles=314869 instructions=228472 cache-misses=56
[sample=41] cpu=0 bench=adpcm_dec cycles=315333 instructions=228472 cache-misses=49
[sample=42] cpu=0 bench=adpcm_dec cycles=315458 instructions=228472 cache-misses=49
[sample=43] cpu=0 bench=adpcm_dec cycles=317256 instructions=228472 cache-misses=44
[sample=44] cpu=0 bench=adpcm_dec cycles=349664 instructions=228476 cache-misses=111
[sample=45] cpu=0 bench=adpcm_dec cycles=321543 instructions=228475 cache-misses=42
[sample=46] cpu=0 bench=adpcm_dec cycles=315086 instructions=228471 cache-misses=19
[sample=47] cpu=0 bench=adpcm_dec cycles=315523 instructions=228473 cache-misses=34
[sample=48] cpu=0 bench=adpcm_dec cycles=315026 instructions=228470 cache-misses=22
[sample=49] cpu=0 bench=adpcm_dec cycles=314666 instructions=228467 cache-misses=10
[sample=50] cpu=0 bench=adpcm_dec cycles=314861 instructions=228468 cache-misses=14
[sample=51] cpu=0 bench=adpcm_dec cycles=314319 instructions=228467 cache-misses=10
[sample=52] cpu=0 bench=adpcm_dec cycles=314841 instructions=228468 cache-misses=9
[sample=53] cpu=0 bench=adpcm_dec cycles=315357 instructions=228471 cache-misses=29
[sample=54] cpu=0 bench=adpcm_dec cycles=314425 instructions=228468 cache-misses=25
[sample=55] cpu=0 bench=adpcm_dec cycles=314423 instructions=228469 cache-misses=8
[sample=56] cpu=0 bench=adpcm_dec cycles=314680 instructions=228468 cache-misses=11
[sample=57] cpu=0 bench=adpcm_dec cycles=314485 instructions=228469 cache-misses=6
[sample=58] cpu=0 bench=adpcm_dec cycles=314493 instructions=228469 cache-misses=8
[sample=59] cpu=0 bench=adpcm_dec cycles=314463 instructions=228468 cache-misses=8
[sample=60] cpu=0 bench=adpcm_dec cycles=314123 instructions=228469 cache-misses=7
[sample=61] cpu=0 bench=adpcm_dec cycles=314458 instructions=228469 cache-misses=8
[sample=62] cpu=0 bench=adpcm_dec cycles=314585 instructions=228469 cache-misses=8
[sample=63] cpu=0 bench=adpcm_dec cycles=314558 instructions=228468 cache-misses=10
[sample=64] cpu=0 bench=adpcm_dec cycles=314282 instructions=228469 cache-misses=7
[sample=65] cpu=0 bench=adpcm_dec cycles=314118 instructions=228469 cache-misses=7
[sample=66] cpu=0 bench=adpcm_dec cycles=314455 instructions=228469 cache-misses=13
[sample=67] cpu=0 bench=adpcm_dec cycles=331732 instructions=228474 cache-misses=73
[sample=68] cpu=0 bench=adpcm_dec cycles=319145 instructions=228473 cache-misses=53
[sample=69] cpu=0 bench=adpcm_dec cycles=315123 instructions=228473 cache-misses=49
[sample=70] cpu=0 bench=adpcm_dec cycles=315073 instructions=228472 cache-misses=53
[sample=71] cpu=0 bench=adpcm_dec cycles=315401 instructions=228471 cache-misses=53
[sample=72] cpu=0 bench=adpcm_dec cycles=315266 instructions=228472 cache-misses=51
[sample=73] cpu=0 bench=adpcm_dec cycles=315405 instructions=228471 cache-misses=46
[sample=74] cpu=0 bench=adpcm_dec cycles=315451 instructions=228472 cache-misses=48
[sample=75] cpu=0 bench=adpcm_dec cycles=315060 instructions=228472 cache-misses=40
[sample=76] cpu=0 bench=adpcm_dec cycles=315368 instructions=228474 cache-misses=42
[sample=77] cpu=0 bench=adpcm_dec cycles=315249 instructions=228471 cache-misses=37
[sample=78] cpu=0 bench=adpcm_dec cycles=315151 instructions=228473 cache-misses=47
[sample=79] cpu=0 bench=adpcm_dec cycles=315465 instructions=228473 cache-misses=46
[sample=80] cpu=0 bench=adpcm_dec cycles=315828 instructions=228474 cache-misses=45
[sample=81] cpu=0 bench=adpcm_dec cycles=315498 instructions=228472 cache-misses=52
[sample=82] cpu=0 bench=adpcm_dec cycles=315182 instructions=228471 cache-misses=55
[sample=83] cpu=0 bench=adpcm_dec cycles=315503 instructions=228471 cache-misses=50
[sample=84] cpu=0 bench=adpcm_dec cycles=315044 instructions=228472 cache-misses=49
[sample=85] cpu=0 bench=adpcm_dec cycles=315646 instructions=228473 cache-misses=45
[sample=86] cpu=0 bench=adpcm_dec cycles=315335 instructions=228474 cache-misses=43
[sample=87] cpu=0 bench=adpcm_dec cycles=315674 instructions=228475 cache-misses=55
[sample=88] cpu=0 bench=adpcm_dec cycles=315625 instructions=228472 cache-misses=44
[sample=89] cpu=0 bench=adpcm_dec cycles=316053 instructions=228473 cache-misses=46
[sample=90] cpu=0 bench=adpcm_dec cycles=315326 instructions=228473 cache-misses=44
[sample=91] cpu=0 bench=adpcm_dec cycles=326184 instructions=228474 cache-misses=58
[sample=92] cpu=0 bench=adpcm_dec cycles=318511 instructions=228472 cache-misses=59
[sample=93] cpu=0 bench=adpcm_dec cycles=323896 instructions=228477 cache-misses=104
[sample=94] cpu=0 bench=adpcm_dec cycles=326796 instructions=228472 cache-misses=46
[sample=95] cpu=0 bench=adpcm_dec cycles=316440 instructions=228472 cache-misses=45
[sample=96] cpu=0 bench=adpcm_dec cycles=315585 instructions=228472 cache-misses=54
[sample=97] cpu=0 bench=adpcm_dec cycles=315404 instructions=228471 cache-misses=45
[sample=98] cpu=0 bench=adpcm_dec cycles=315202 instructions=228472 cache-misses=45
[sample=99] cpu=0 bench=adpcm_dec cycles=315465 instructions=228472 cache-misses=49

# Statistics over 100 samples on cpu0 bench=adpcm_dec (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      314118               349664            317342.66            315332.00
  instructions                228467               228483            228471.87            228472.00
  cache-misses                     6                  111                43.27                46.00
