t_s,release,victim,injected,c_obs,rampart_full,deadline_miss,shield_recovered
16329.7,1556,cosf,False,31740.5,59951.826,False,
16389.86,1557,test3,False,874481619.5,877025267.452,False,
16390.24,1558,jfdctint,False,9132.0,25117.031,False,
16390.61,1559,fac,False,992.5,2439.197,False,
16391.01,1560,fir2dim,False,13079.0,14991.022,False,
16391.54,1561,fmref,False,736141.0,727400.933,True,
16391.91,1562,cosf,False,31335.5,59951.826,False,
16452.91,1563,test3,False,908238580.0,877025267.452,True,
16453.28,1564,jfdctint,False,8670.0,25117.031,False,
16453.67,1565,fac,False,891.5,2439.197,False,
16454.06,1566,fir2dim,False,13677.0,14991.022,False,
16454.6,1567,fmref,False,742708.0,727400.933,True,
16454.98,1568,cosf,False,31958.0,59951.826,False,
16515.3,1569,test3,False,879171299.5,877025267.452,True,
16515.66,1570,jfdctint,False,8737.5,25117.031,False,
16516.06,1571,fac,False,901.0,2439.197,False,
16516.45,1572,fir2dim,False,13869.5,14991.022,False,
16516.99,1573,fmref,False,737607.0,727400.933,True,
16517.39,1574,cosf,False,33161.0,59951.826,False,
16578.98,1575,test3,False,915399008.0,877025267.452,True,
16579.38,1576,jfdctint,False,8750.0,25117.031,False,
16579.76,1577,fac,False,822.5,2439.197,False,
16580.16,1578,fir2dim,False,13094.0,14991.022,False,
16580.68,1579,fmref,False,737563.0,727400.933,True,
16581.07,1580,cosf,False,32093.0,59951.826,False,
16641.67,1581,test3,False,882177943.0,877025267.452,True,
16642.05,1582,jfdctint,False,9025.0,25117.031,False,
16642.42,1583,fac,False,709.5,2439.197,False,
16642.81,1584,fir2dim,False,13399.0,14991.022,False,
16643.34,1585,fmref,False,754006.5,727400.933,True,
16643.72,1586,cosf,False,31944.0,59951.826,False,
16705.89,1587,test3,False,919457712.0,877025267.452,True,
16706.26,1588,jfdctint,False,8651.0,25117.031,False,
16706.64,1589,fac,False,984.0,2439.197,False,
16707.01,1590,fir2dim,False,13645.0,14991.022,False,
16707.55,1591,fmref,False,741309.5,727400.933,True,
16707.93,1592,cosf,False,32117.5,59951.826,False,
16767.74,1593,test3,False,882120696.5,877025267.452,True,
16768.12,1594,jfdctint,False,9157.5,25117.031,False,
16768.49,1595,fac,False,948.0,2439.197,False,
16768.87,1596,fir2dim,False,13379.0,14991.022,False,
16769.39,1597,fmref,False,744714.0,727400.933,True,
16769.77,1598,cosf,False,32118.5,59951.826,False,
16831.81,1599,test3,False,907401643.5,877025267.452,True,
16832.2,1600,jfdctint,False,9066.5,25117.031,False,
16832.57,1601,fac,False,830.0,2439.197,False,
16832.97,1602,fir2dim,False,12950.5,14991.022,False,
16833.49,1603,fmref,False,742262.5,727400.933,True,
16833.87,1604,cosf,False,32046.5,59951.826,False,
16894.2,1605,test3,False,886036043.5,877025267.452,True,
16894.58,1606,jfdctint,False,9345.5,25117.031,False,
16894.96,1607,fac,False,1008.5,2439.197,False,
16895.35,1608,fir2dim,False,13817.0,14991.022,False,
16895.89,1609,fmref,False,741557.5,727400.933,True,
16896.28,1610,cosf,False,31645.5,59951.826,False,
16956.71,1611,test3,False,885726728.5,877025267.452,True,
16957.09,1612,jfdctint,False,9145.0,25117.031,False,
16957.47,1613,fac,False,883.5,2439.197,False,
16957.86,1614,fir2dim,False,13542.5,14991.022,False,
16958.39,1615,fmref,False,745753.5,727400.933,True,
16958.77,1616,cosf,False,32137.0,59951.826,False,
17019.93,1617,test3,False,873982141.5,877025267.452,False,
17020.31,1618,jfdctint,False,9003.5,25117.031,False,
17020.68,1619,fac,False,973.0,2439.197,False,
17021.06,1620,fir2dim,False,13889.5,14991.022,False,
17021.6,1621,fmref,False,747063.0,727400.933,True,
17021.99,1622,cosf,False,31365.5,59951.826,False,
17085.15,1623,test3,False,910945253.0,877025267.452,True,
17085.52,1624,jfdctint,False,8978.0,25117.031,False,
17085.9,1625,fac,False,840.5,2439.197,False,
17086.27,1626,fir2dim,False,13040.5,14991.022,False,
17086.82,1627,fmref,False,740982.5,727400.933,True,
17087.21,1628,cosf,False,31900.5,59951.826,False,
17146.94,1629,test3,False,883526602.0,877025267.452,True,
17147.31,1630,jfdctint,False,9118.0,25117.031,False,
17147.68,1631,fac,False,966.5,2439.197,False,
17148.05,1632,fir2dim,False,13083.0,14991.022,False,
17148.57,1633,fmref,False,747457.0,727400.933,True,
17148.95,1634,cosf,False,31863.0,59951.826,False,
17212.7,1635,test3,False,923506792.5,877025267.452,True,
17213.08,1636,jfdctint,False,8768.5,25117.031,False,
17213.45,1637,fac,False,816.0,2439.197,False,
17213.83,1638,fir2dim,False,13336.0,14991.022,False,
17214.35,1639,fmref,False,741877.5,727400.933,True,
17214.73,1640,cosf,False,31909.5,59951.826,False,
17272.44,1641,test3,False,868049075.0,877025267.452,False,
17272.82,1642,jfdctint,False,9458.5,25117.031,False,
17273.19,1643,fac,False,925.0,2439.197,False,
17273.56,1644,fir2dim,False,13225.0,14991.022,False,
17274.08,1645,fmref,False,739740.5,727400.933,True,
17274.46,1646,cosf,False,31943.0,59951.826,False,
17332.87,1647,test3,False,876130294.5,877025267.452,False,
17333.25,1648,jfdctint,False,8621.0,25117.031,False,
17333.62,1649,fac,False,827.0,2439.197,False,
17334.02,1650,fir2dim,False,13396.0,14991.022,False,
17334.54,1651,fmref,False,736605.5,727400.933,True,
17334.91,1652,cosf,False,32078.0,59951.826,False,
17395.83,1653,test3,False,884579461.5,877025267.452,True,
17396.21,1654,jfdctint,False,9164.5,25117.031,False,
17396.58,1655,fac,False,1028.0,2439.197,False,
17396.96,1656,fir2dim,False,13656.0,14991.022,False,
17397.49,1657,fmref,False,740320.5,727400.933,True,
17397.87,1658,cosf,False,31886.0,59951.826,False,
17471.95,1659,test3,False,920668797.5,877025267.452,True,
17472.53,1660,jfdctint,False,9065.0,25117.031,False,
17472.92,1661,fac,False,909.5,2439.197,False,
17473.59,1662,fir2dim,False,12856.0,14991.022,False,
17474.26,1663,fmref,False,733636.0,727400.933,True,
17474.96,1664,cosf,False,30979.0,59951.826,False,
17542.37,1665,test3,False,888942611.0,877025267.452,True,
17542.81,1666,jfdctint,False,8845.5,25117.031,False,
17543.36,1667,fac,False,845.5,2439.197,False,
17544.0,1668,fir2dim,False,13487.0,14991.022,False,
17544.79,1669,fmref,False,734294.0,727400.933,True,
17545.47,1670,cosf,False,31229.5,59951.826,False,
17614.35,1671,test3,False,869797107.0,877025267.452,False,
17614.73,1672,jfdctint,False,9098.0,25117.031,False,
17615.11,1673,fac,False,1089.5,2439.197,False,
17615.51,1674,fir2dim,False,13263.0,14991.022,False,
17616.05,1675,fmref,False,739393.5,727400.933,True,
17616.43,1676,cosf,False,32014.0,59951.826,False,
17684.36,1677,test3,False,995488011.0,877025267.452,True,
17684.73,1678,jfdctint,False,8781.5,25117.031,False,
17685.1,1679,fac,False,937.0,2439.197,False,
17685.51,1680,fir2dim,False,13230.0,14991.022,False,
17686.03,1681,fmref,False,736898.5,727400.933,True,
17686.42,1682,cosf,False,32100.5,59951.826,False,
17745.47,1683,test3,False,872362708.5,877025267.452,False,
17745.84,1684,jfdctint,False,8649.5,25117.031,False,
17746.21,1685,fac,False,824.0,2439.197,False,
17746.58,1686,fir2dim,False,12958.0,14991.022,False,
17747.0,1687,fmref,False,687175.0,727400.933,False,
17747.39,1688,cosf,False,32000.5,59951.826,False,
17813.45,1689,test3,False,972956134.5,877025267.452,True,
17813.82,1690,jfdctint,False,8779.0,25117.031,False,
17814.2,1691,fac,False,920.5,2439.197,False,
17814.57,1692,fir2dim,False,13619.5,14991.022,False,
17815.1,1693,fmref,False,741778.5,727400.933,True,
17815.48,1694,cosf,False,32208.0,59951.826,False,
17875.51,1695,test3,False,888596726.0,877025267.452,True,
17875.89,1696,jfdctint,False,8920.0,25117.031,False,
17876.26,1697,fac,False,934.0,2439.197,False,
17876.65,1698,fir2dim,False,13255.0,14991.022,False,
17877.19,1699,fmref,False,743934.5,727400.933,True,
17877.58,1700,cosf,False,31826.5,59951.826,False,
17944.38,1701,test3,False,993073008.0,877025267.452,True,
17944.76,1702,jfdctint,False,9186.0,25117.031,False,
17945.13,1703,fac,False,1046.0,2439.197,False,
17945.51,1704,fir2dim,False,13523.0,14991.022,False,
17946.04,1705,fmref,False,741544.0,727400.933,True,
17946.43,1706,cosf,False,31957.5,59951.826,False,
18006.53,1707,test3,False,880430302.5,877025267.452,True,
18006.91,1708,jfdctint,False,9097.0,25117.031,False,
18007.29,1709,fac,False,1011.0,2439.197,False,
18007.69,1710,fir2dim,False,13256.0,14991.022,False,
18008.22,1711,fmref,False,740695.0,727400.933,True,
18008.6,1712,cosf,False,32195.5,59951.826,False,
18068.17,1713,test3,False,893266018.5,877025267.452,True,
18068.55,1714,jfdctint,False,9308.0,25117.031,False,
18068.92,1715,fac,False,941.5,2439.197,False,
18069.33,1716,fir2dim,False,13180.0,14991.022,False,
18069.85,1717,fmref,False,740765.0,727400.933,True,
18070.23,1718,cosf,False,31783.0,59951.826,False,
18129.62,1719,test3,False,873932605.0,877025267.452,False,
18130.0,1720,jfdctint,False,9666.0,25117.031,False,
18130.37,1721,fac,False,738.5,2439.197,False,
18130.74,1722,fir2dim,False,13655.5,14991.022,False,
18131.27,1723,fmref,False,738387.5,727400.933,True,
18131.65,1724,cosf,False,31851.5,59951.826,False,
18194.41,1725,test3,False,902740229.0,877025267.452,True,
18194.76,1726,jfdctint,False,8726.0,25117.031,False,
18195.13,1727,fac,False,737.5,2439.197,False,
18195.52,1728,fir2dim,False,13856.5,14991.022,False,
18196.04,1729,fmref,False,741740.5,727400.933,True,
18196.42,1730,cosf,False,31799.0,59951.826,False,
18257.38,1731,test3,False,906295153.0,877025267.452,True,
18257.76,1732,jfdctint,False,9106.5,25117.031,False,
18258.13,1733,fac,False,760.5,2439.197,False,
18258.52,1734,fir2dim,False,13556.5,14991.022,False,
18259.05,1735,fmref,False,738098.0,727400.933,True,
18259.43,1736,cosf,False,32076.5,59951.826,False,
18317.81,1737,test3,False,865640794.0,877025267.452,False,
18318.18,1738,jfdctint,False,8699.0,25117.031,False,
18318.56,1739,fac,False,896.5,2439.197,False,
18318.97,1740,fir2dim,False,13170.0,14991.022,False,
18319.5,1741,fmref,False,755100.5,727400.933,True,
18319.89,1742,cosf,False,32166.5,59951.826,False,
18381.1,1743,test3,False,871358037.0,877025267.452,False,
18381.48,1744,jfdctint,False,9175.5,25117.031,False,
18381.88,1745,fac,False,720.0,2439.197,False,
18382.29,1746,fir2dim,False,13057.5,14991.022,False,
18382.83,1747,fmref,False,736832.5,727400.933,True,
18383.21,1748,cosf,False,32112.5,59951.826,False,
18444.69,1749,test3,False,903279000.5,877025267.452,True,
18445.08,1750,jfdctint,False,9077.5,25117.031,False,
18445.45,1751,fac,False,917.5,2439.197,False,
18445.83,1752,fir2dim,False,13154.5,14991.022,False,
18446.37,1753,fmref,False,733113.5,727400.933,True,
18446.76,1754,cosf,False,32189.0,59951.826,False,
18509.55,1755,test3,False,929485016.0,877025267.452,True,
18509.92,1756,jfdctint,False,9159.5,25117.031,False,
18510.31,1757,fac,False,936.5,2439.197,False,
18510.72,1758,fir2dim,False,13090.5,14991.022,False,
18511.25,1759,fmref,False,742591.0,727400.933,True,
18511.65,1760,cosf,False,31324.0,59951.826,False,
18573.86,1761,test3,False,892909074.0,877025267.452,True,
18574.23,1762,jfdctint,False,8984.0,25117.031,False,
18574.61,1763,fac,False,1045.0,2439.197,False,
18574.98,1764,fir2dim,False,13637.5,14991.022,False,
18575.52,1765,fmref,False,744143.0,727400.933,True,
18575.9,1766,cosf,False,31963.5,59951.826,False,
18636.06,1767,test3,False,889361139.0,877025267.452,True,
18636.44,1768,jfdctint,False,9256.0,25117.031,False,
18636.82,1769,fac,False,1018.0,2439.197,False,
18637.22,1770,fir2dim,False,13141.5,14991.022,False,
18637.75,1771,fmref,False,744934.0,727400.933,True,
18638.13,1772,cosf,False,31995.5,59951.826,False,
18697.59,1773,test3,False,879423914.5,877025267.452,True,
18697.97,1774,jfdctint,False,9191.0,25117.031,False,
18698.34,1775,fac,False,1043.5,2439.197,False,
18698.72,1776,fir2dim,False,13634.0,14991.022,False,
18699.24,1777,fmref,False,741812.5,727400.933,True,
18699.62,1778,cosf,False,32121.0,59951.826,False,
18760.16,1779,test3,False,897955086.5,877025267.452,True,
18760.54,1780,jfdctint,False,8621.0,25117.031,False,
18760.92,1781,fac,False,1035.0,2439.197,False,
18761.33,1782,fir2dim,False,13128.0,14991.022,False,
18761.85,1783,fmref,False,740822.0,727400.933,True,
18762.26,1784,cosf,False,35112.0,59951.826,False,
18823.9,1785,test3,False,905142894.0,877025267.452,True,
18824.28,1786,jfdctint,False,9221.5,25117.031,False,
18824.66,1787,fac,False,938.0,2439.197,False,
18825.06,1788,fir2dim,False,13430.5,14991.022,False,
18825.6,1789,fmref,False,744500.0,727400.933,True,
18825.98,1790,cosf,False,31487.0,59951.826,False,
18888.31,1791,test3,False,907617479.5,877025267.452,True,
18888.69,1792,jfdctint,False,8838.5,25117.031,False,
18889.07,1793,fac,False,1099.5,2439.197,False,
18889.46,1794,fir2dim,False,13819.0,14991.022,False,
18889.97,1795,fmref,False,750595.5,727400.933,True,
18890.36,1796,cosf,False,32133.0,59951.826,False,
18950.18,1797,test3,False,871982231.0,877025267.452,False,
18950.56,1798,jfdctint,False,9158.5,25117.031,False,
18950.93,1799,fac,False,797.0,2439.197,False,
18951.3,1800,fir2dim,False,13267.5,14991.022,False,
18951.83,1801,fmref,False,737907.0,727400.933,True,
18952.22,1802,cosf,False,31188.0,59951.826,False,
19010.52,1803,test3,False,871777557.5,877025267.452,False,
19010.9,1804,jfdctint,False,9107.0,25117.031,False,
19011.28,1805,fac,False,721.5,2439.197,False,
19011.67,1806,fir2dim,False,13703.0,14991.022,False,
19012.21,1807,fmref,False,739585.5,727400.933,True,
19012.59,1808,cosf,False,31891.0,59951.826,False,
19072.15,1809,test3,False,895714274.5,877025267.452,True,
19072.52,1810,jfdctint,False,8906.0,25117.031,False,
19072.9,1811,fac,False,950.5,2439.197,False,
19073.27,1812,fir2dim,False,13581.5,14991.022,False,
19073.68,1813,fmref,False,676867.0,727400.933,False,
19074.06,1814,cosf,False,32269.5,59951.826,False,
19135.69,1815,test3,False,904131910.0,877025267.452,True,
19136.07,1816,jfdctint,False,9277.0,25117.031,False,
19136.44,1817,fac,False,1051.0,2439.197,False,
19136.85,1818,fir2dim,False,13288.5,14991.022,False,
19137.38,1819,fmref,False,738652.0,727400.933,True,
19137.76,1820,cosf,False,31982.0,59951.826,False,
19196.3,1821,test3,False,877024396.5,877025267.452,False,
19196.68,1822,jfdctint,False,9025.0,25117.031,False,
19197.05,1823,fac,False,956.5,2439.197,False,
19197.45,1824,fir2dim,False,13170.5,14991.022,False,
19197.98,1825,fmref,False,740810.5,727400.933,True,
19198.36,1826,cosf,False,31962.0,59951.826,False,
19258.82,1827,test3,False,887022492.0,877025267.452,True,
19259.19,1828,jfdctint,False,9123.0,25117.031,False,
19259.56,1829,fac,False,921.5,2439.197,False,
19259.94,1830,fir2dim,False,13140.0,14991.022,False,
19260.5,1831,fmref,False,751086.5,727400.933,True,
19260.88,1832,cosf,False,32257.5,59951.826,False,
19327.41,1833,test3,False,963914751.5,877025267.452,True,
19327.79,1834,jfdctint,False,8639.5,25117.031,False,
19328.16,1835,fac,False,959.0,2439.197,False,
19328.56,1836,fir2dim,False,13691.0,14991.022,False,
19329.08,1837,fmref,False,740355.5,727400.933,True,
19329.46,1838,cosf,False,32016.5,59951.826,False,
19389.06,1839,test3,False,887186918.0,877025267.452,True,
19389.43,1840,jfdctint,False,8647.5,25117.031,False,
19389.8,1841,fac,False,854.0,2439.197,False,
19390.2,1842,fir2dim,False,13873.0,14991.022,False,
19390.72,1843,fmref,False,740445.0,727400.933,True,
19391.12,1844,cosf,False,31523.0,59951.826,False,
19449.84,1845,test3,False,879104420.5,877025267.452,True,
19450.21,1846,jfdctint,False,8880.5,25117.031,False,
19450.59,1847,fac,False,1008.0,2439.197,False,
19450.98,1848,fir2dim,False,13648.5,14991.022,False,
19451.5,1849,fmref,False,741988.5,727400.933,True,
19451.88,1850,cosf,False,31959.5,59951.826,False,
19512.01,1851,test3,False,885170598.0,877025267.452,True,
19512.38,1852,jfdctint,False,9193.0,25117.031,False,
19512.76,1853,fac,False,953.5,2439.197,False,
19513.14,1854,fir2dim,False,13835.5,14991.022,False,
19513.68,1855,fmref,False,746746.0,727400.933,True,
19514.06,1856,cosf,False,32009.5,59951.826,False,
19574.38,1857,test3,False,901416834.5,877025267.452,True,
19574.76,1858,jfdctint,False,9151.0,25117.031,False,
19575.13,1859,fac,False,1093.0,2439.197,False,
19575.51,1860,fir2dim,False,13819.0,14991.022,False,
19576.06,1861,fmref,False,742943.0,727400.933,True,
19576.45,1862,cosf,False,32073.0,59951.826,False,
19636.26,1863,test3,False,902547110.0,877025267.452,True,
19636.63,1864,jfdctint,False,9310.0,25117.031,False,
19637.01,1865,fac,False,1029.0,2439.197,False,
19637.41,1866,fir2dim,False,13279.5,14991.022,False,
19637.95,1867,fmref,False,740516.5,727400.933,True,
19638.32,1868,cosf,False,31849.5,59951.826,False,
19700.14,1869,test3,False,885918458.0,877025267.452,True,
19700.51,1870,jfdctint,False,9143.5,25117.031,False,
19700.89,1871,fac,False,950.0,2439.197,False,
19701.3,1872,fir2dim,False,13201.0,14991.022,False,
19701.84,1873,fmref,False,733982.5,727400.933,True,
19702.23,1874,cosf,False,31398.0,59951.826,False,
19761.54,1875,test3,False,876250532.5,877025267.452,False,
19761.92,1876,jfdctint,False,8886.5,25117.031,False,
19762.32,1877,fac,False,818.5,2439.197,False,
19762.72,1878,fir2dim,False,13070.0,14991.022,False,
19763.26,1879,fmref,False,738598.0,727400.933,True,
19763.63,1880,cosf,False,31944.5,59951.826,False,
19822.31,1881,test3,False,874876982.0,877025267.452,False,
19822.68,1882,jfdctint,False,8567.5,25117.031,False,
19823.07,1883,fac,False,916.5,2439.197,False,
19823.45,1884,fir2dim,False,13596.0,14991.022,False,
19823.98,1885,fmref,False,740182.0,727400.933,True,
19824.36,1886,cosf,False,32117.5,59951.826,False,
19886.41,1887,test3,False,889807907.5,877025267.452,True,
19886.78,1888,jfdctint,False,8674.5,25117.031,False,
19887.15,1889,fac,False,874.5,2439.197,False,
19887.55,1890,fir2dim,False,13716.0,14991.022,False,
19888.08,1891,fmref,False,743446.5,727400.933,True,
19888.46,1892,cosf,False,32080.5,59951.826,False,
19951.78,1893,test3,False,920497328.0,877025267.452,True,
19952.15,1894,jfdctint,False,8667.5,25117.031,False,
19952.52,1895,fac,False,877.5,2439.197,False,
19952.9,1896,fir2dim,False,13210.0,14991.022,False,
19953.43,1897,fmref,False,742880.5,727400.933,True,
19953.82,1898,cosf,False,32238.0,59951.826,False,
20014.32,1899,test3,False,883052574.5,877025267.452,True,
20014.69,1900,jfdctint,False,8888.0,25117.031,False,
20015.07,1901,fac,False,901.5,2439.197,False,
20015.45,1902,fir2dim,False,13508.5,14991.022,False,
20015.97,1903,fmref,False,729426.5,727400.933,True,
20016.47,1904,cosf,False,31956.0,59951.826,False,
20078.22,1905,test3,False,903234983.0,877025267.452,True,
20078.61,1906,jfdctint,False,9303.0,25117.031,False,
20078.99,1907,fac,False,1109.5,2439.197,False,
20079.38,1908,fir2dim,False,13007.5,14991.022,False,
20079.92,1909,fmref,False,736047.0,727400.933,True,
20080.31,1910,cosf,False,32097.0,59951.826,False,
20143.76,1911,test3,False,927517605.0,877025267.452,True,
20144.13,1912,jfdctint,False,9030.0,25117.031,False,
20144.51,1913,fac,False,828.5,2439.197,False,
20144.91,1914,fir2dim,False,13023.5,14991.022,False,
20145.33,1915,fmref,False,688913.5,727400.933,False,
20145.68,1916,cosf,False,30951.5,59951.826,False,
20206.52,1917,test3,False,884129237.0,877025267.452,True,
20206.91,1918,jfdctint,False,9012.5,25117.031,False,
20207.28,1919,fac,False,898.0,2439.197,False,
20207.71,1920,fir2dim,False,13455.5,14991.022,False,
20208.24,1921,fmref,False,735213.0,727400.933,True,
20208.62,1922,cosf,False,32083.5,59951.826,False,
20272.67,1923,test3,False,941485396.0,877025267.452,True,
20273.07,1924,jfdctint,False,8733.0,25117.031,False,
20273.44,1925,fac,False,973.0,2439.197,False,
20273.84,1926,fir2dim,False,13157.5,14991.022,False,
20274.38,1927,fmref,False,738787.0,727400.933,True,
20274.76,1928,cosf,False,32534.0,59951.826,False,
20334.9,1929,test3,False,880394784.5,877025267.452,True,
20335.28,1930,jfdctint,False,9207.5,25117.031,False,
20335.66,1931,fac,False,1029.5,2439.197,False,
20336.03,1932,fir2dim,False,13533.0,14991.022,False,
20336.57,1933,fmref,False,735741.0,727400.933,True,
20337.04,1934,cosf,False,31986.0,59951.826,False,
20400.97,1935,test3,False,882966324.5,877025267.452,True,
20401.35,1936,jfdctint,False,9187.0,25117.031,False,
20401.72,1937,fac,False,936.5,2439.197,False,
20402.15,1938,fir2dim,False,13650.0,14991.022,False,
20403.09,1939,fmref,False,674674.0,727400.933,False,
20403.49,1940,cosf,False,32100.5,59951.826,False,
20461.71,1941,test3,False,874713745.5,877025267.452,False,
20462.08,1942,jfdctint,False,8758.0,25117.031,False,
20462.45,1943,fac,False,878.5,2439.197,False,
20462.86,1944,fir2dim,False,13833.0,14991.022,False,
20463.38,1945,fmref,False,751271.0,727400.933,True,
20463.76,1946,cosf,False,31773.0,59951.826,False,
20525.09,1947,test3,False,875852091.0,877025267.452,False,
20525.47,1948,jfdctint,False,9174.0,25117.031,False,
20525.85,1949,fac,False,1008.0,2439.197,False,
20526.25,1950,fir2dim,False,13265.0,14991.022,False,
20526.8,1951,fmref,False,735612.5,727400.933,True,
20527.18,1952,cosf,False,31954.5,59951.826,False,
20595.62,1953,test3,False,866924201.0,877025267.452,False,
20595.99,1954,jfdctint,False,9025.5,25117.031,False,
20596.38,1955,fac,False,970.5,2439.197,False,
20596.78,1956,fir2dim,False,13382.0,14991.022,False,
20597.35,1957,fmref,False,751241.5,727400.933,True,
20597.73,1958,cosf,False,31858.0,59951.826,False,
20663.4,1959,test3,False,869929175.0,877025267.452,False,
20663.92,1960,jfdctint,False,9443.0,25117.031,False,
20664.37,1961,fac,False,857.0,2439.197,False,
20664.95,1962,fir2dim,False,13146.5,14991.022,False,
20665.7,1963,fmref,False,719174.0,727400.933,False,
20666.04,1964,cosf,False,31248.0,59951.826,False,
20736.15,1965,test3,False,872001692.0,877025267.452,False,
20736.53,1966,jfdctint,False,9022.5,25117.031,False,
20736.91,1967,fac,False,1159.0,2439.197,False,
20737.28,1968,fir2dim,False,13499.0,14991.022,False,
20737.8,1969,fmref,False,744047.0,727400.933,True,
20738.18,1970,cosf,False,31965.5,59951.826,False,
20804.81,1971,test3,False,872796277.5,877025267.452,False,
20805.49,1972,jfdctint,False,8799.0,25117.031,False,
20805.85,1973,fac,False,940.0,2439.197,False,
20806.26,1974,fir2dim,False,13207.0,14991.022,False,
20807.07,1975,fmref,False,741375.0,727400.933,True,
20807.64,1976,cosf,False,31578.0,59951.826,False,
20881.42,1977,test3,False,874398225.0,877025267.452,False,
20881.8,1978,jfdctint,False,9218.5,25117.031,False,
20882.2,1979,fac,False,1028.5,2439.197,False,
20882.6,1980,fir2dim,False,13211.0,14991.022,False,
20883.15,1981,fmref,False,742815.5,727400.933,True,
20883.54,1982,cosf,False,31930.5,59951.826,False,
20953.37,1983,test3,False,918786438.5,877025267.452,True,
20953.76,1984,jfdctint,False,8726.0,25117.031,False,
20954.25,1985,fac,False,784.5,2439.197,False,
20954.68,1986,fir2dim,False,13188.5,14991.022,False,
20955.21,1987,fmref,False,737590.5,727400.933,True,
20955.6,1988,cosf,False,32099.0,59951.826,False,
21017.41,1989,test3,False,884716645.0,877025267.452,True,
21017.78,1990,jfdctint,False,8793.5,25117.031,False,
21018.16,1991,fac,False,717.0,2439.197,False,
21018.58,1992,fir2dim,False,13160.0,14991.022,False,
21019.11,1993,fmref,False,741539.5,727400.933,True,
21019.51,1994,cosf,False,31395.0,59951.826,False,
21082.59,1995,test3,False,921572863.5,877025267.452,True,
21083.21,1996,jfdctint,False,9255.5,25117.031,False,
21083.59,1997,fac,False,722.5,2439.197,False,
21083.99,1998,fir2dim,False,13312.5,14991.022,False,
21084.52,1999,fmref,False,745492.0,727400.933,True,
21085.0,2000,cosf,True,34974.5,59951.826,False,
21147.28,2001,test3,False,897901888.5,877025267.452,True,False
21147.7,2002,jfdctint,False,8781.5,25117.031,False,
21148.07,2003,fac,False,941.5,2439.197,False,
21148.48,2004,fir2dim,False,13023.5,14991.022,False,
21149.01,2005,fmref,False,743834.5,727400.933,True,
21149.38,2006,cosf,False,31878.5,59951.826,False,
21211.0,2007,test3,False,906985896.5,877025267.452,True,
21211.38,2008,jfdctint,False,9322.0,25117.031,False,
21211.78,2009,fac,False,1093.0,2439.197,False,
21212.16,2010,fir2dim,False,13650.5,14991.022,False,
21212.69,2011,fmref,False,741512.0,727400.933,True,
21213.07,2012,cosf,False,32153.5,59951.826,False,
21276.31,2013,test3,False,945545336.5,877025267.452,True,
21276.68,2014,jfdctint,False,8786.0,25117.031,False,
21277.05,2015,fac,False,893.5,2439.197,False,
21277.43,2016,fir2dim,False,13702.0,14991.022,False,
21277.95,2017,fmref,False,736961.0,727400.933,True,
21278.33,2018,cosf,False,31873.5,59951.826,False,
21338.35,2019,test3,False,899159848.5,877025267.452,True,
21338.73,2020,jfdctint,False,9216.0,25117.031,False,
21339.1,2021,fac,False,949.0,2439.197,False,
21339.56,2022,fir2dim,False,13353.0,14991.022,False,
21340.08,2023,fmref,False,749366.0,727400.933,True,
21340.46,2024,cosf,False,32094.5,59951.826,False,
21398.94,2025,test3,False,874417872.5,877025267.452,False,
21399.31,2026,jfdctint,False,8672.5,25117.031,False,
21399.75,2027,fac,False,942.0,2439.197,False,
21400.15,2028,fir2dim,False,13310.0,14991.022,False,
21400.68,2029,fmref,False,743102.5,727400.933,True,
21401.06,2030,cosf,False,31837.5,59951.826,False,
21463.5,2031,test3,False,927353499.0,877025267.452,True,
21463.88,2032,jfdctint,False,9016.5,25117.031,False,
21464.26,2033,fac,False,1011.0,2439.197,False,
21464.67,2034,fir2dim,False,13089.5,14991.022,False,
21465.5,2035,fmref,False,732680.5,727400.933,True,
21466.23,2036,cosf,False,31381.5,59951.826,False,
21531.15,2037,test3,False,968078622.5,877025267.452,True,
21531.53,2038,jfdctint,False,9113.5,25117.031,False,
21531.9,2039,fac,False,943.5,2439.197,False,
21532.33,2040,fir2dim,False,13813.5,14991.022,False,
21532.85,2041,fmref,False,745669.0,727400.933,True,
21533.23,2042,cosf,False,31984.0,59951.826,False,
21595.67,2043,test3,False,925978670.0,877025267.452,True,
21596.05,2044,jfdctint,False,9082.5,25117.031,False,
21596.42,2045,fac,False,720.0,2439.197,False,
21596.8,2046,fir2dim,False,13800.0,14991.022,False,
21597.33,2047,fmref,False,744640.0,727400.933,True,
21597.72,2048,cosf,False,31881.0,59951.826,False,
21659.73,2049,test3,False,933297362.5,877025267.452,True,
21660.1,2050,jfdctint,False,8781.5,25117.031,False,
21660.48,2051,fac,False,1080.5,2439.197,False,
21660.87,2052,fir2dim,False,13634.5,14991.022,False,
21661.39,2053,fmref,False,749059.0,727400.933,True,
21661.77,2054,cosf,False,32121.0,59951.826,False,
21720.48,2055,test3,False,872261287.5,877025267.452,False,
21720.85,2056,jfdctint,False,8824.5,25117.031,False,
21721.23,2057,fac,False,1011.0,2439.197,False,
21721.6,2058,fir2dim,False,13424.5,14991.022,False,
21722.12,2059,fmref,False,739008.0,727400.933,True,
21722.49,2060,cosf,False,32218.0,59951.826,False,
21784.11,2061,test3,False,900160836.5,877025267.452,True,
