victim,i,triple,c_obs,rampart_add,rampart_full,violates_add,violates_full
isqrt,9,fac+recursion+lms,568858.0,592708.2,592708.2,False,False
isqrt,10,matrix1+binarysearch+test3,573302.5,592708.2,592708.2,False,False
isqrt,11,anagram+cjpeg_transupp+cjpeg_wrbmp,568154.5,592708.2,592708.2,False,False
isqrt,12,rad2deg+md5+anagram,572789.5,592708.2,592708.2,False,False
isqrt,13,petrinet+binarysearch+dijkstra,570457.5,592708.2,592708.2,False,False
isqrt,14,h264_dec+ndes+gsm_enc,572070.0,592708.2,592708.2,False,False
isqrt,15,iir+matrix1+h264_dec,571599.5,592708.2,592708.2,False,False
isqrt,16,gsm_dec+dijkstra+countnegative,569473.5,592708.2,592708.2,False,False
isqrt,17,rad2deg+insertsort+bitonic,568971.5,592708.2,592708.2,False,False
isqrt,18,filterbank+gsm_enc+bitonic,571770.0,592708.2,592708.2,False,False
isqrt,19,duff+petrinet+ludcmp,569251.5,592708.2,592708.2,False,False
jfdctint,0,iir+isqrt+ndes,2783.5,2847.3,2862.6,False,False
jfdctint,1,epic+ammunition+cover,2788.0,2847.3,2862.6,False,False
jfdctint,2,g723_enc+matrix1+anagram,2803.0,2847.3,2862.6,False,False
jfdctint,3,adpcm_dec+countnegative+epic,2771.5,2847.3,2862.6,False,False
jfdctint,4,countnegative+recursion+bsort,2773.0,2847.3,2862.6,False,False
jfdctint,5,rad2deg+deg2rad+duff,2790.0,2847.3,2862.6,False,False
jfdctint,6,fac+bitonic+adpcm_dec,2790.0,2847.3,2862.6,False,False
jfdctint,7,iir+quicksort+gsm_enc,2781.0,2847.3,2862.6,False,False
jfdctint,8,complex_updates+bsort+fmref,2778.5,2847.3,2862.6,False,False
jfdctint,9,jfdctint+powerwindow+cover,2781.5,2847.3,2862.6,False,False
jfdctint,10,insertsort+lift+st,2793.0,2847.3,2862.6,False,False
jfdctint,11,ndes+rijndael_enc+filterbank,2791.0,2847.3,2862.6,False,False
jfdctint,12,audiobeam+g723_enc+susan,2809.0,2847.3,2862.6,False,False
jfdctint,13,quicksort+ammunition+gsm_enc,2791.0,2847.3,2862.6,False,False
jfdctint,14,adpcm_enc+huff_dec+audiobeam,2796.5,2847.3,2862.6,False,False
jfdctint,15,susan+fac+lms,2801.5,2847.3,2862.6,False,False
jfdctint,16,gsm_enc+lms+g723_enc,2793.5,2847.3,2862.6,False,False
jfdctint,17,powerwindow+minver+gsm_dec,2778.0,2847.3,2862.6,False,False
jfdctint,18,duff+bitonic+g723_enc,2797.5,2847.3,2862.6,False,False
jfdctint,19,adpcm_enc+fac+cjpeg_wrbmp,2784.0,2847.3,2862.6,False,False
lift,0,rijndael_enc+md5+huff_dec,481933.5,529176.5,529176.5,False,False
lift,1,st+pm+fir2dim,449885.0,529176.5,529176.5,False,False
lift,2,binarysearch+gsm_enc+statemate,469655.0,529176.5,529176.5,False,False
lift,3,bitcount+cubic+gsm_enc,457339.0,529176.5,529176.5,False,False
lift,4,ludcmp+g723_enc+isqrt,470316.5,529176.5,529176.5,False,False
lift,5,binarysearch+g723_enc+susan,455936.5,529176.5,529176.5,False,False
lift,6,epic+quicksort+fft,463970.0,529176.5,529176.5,False,False
lift,7,cover+fft+recursion,452243.0,529176.5,529176.5,False,False
lift,8,cjpeg_wrbmp+audiobeam+insertsort,447827.0,529176.5,529176.5,False,False
lift,9,minver+bitonic+isqrt,440337.0,529176.5,529176.5,False,False
lift,10,insertsort+cosf+recursion,452375.5,529176.5,529176.5,False,False
lift,11,filterbank+prime+sha,440852.0,529176.5,529176.5,False,False
lift,12,mpeg2+sha+cjpeg_transupp,471605.0,529176.5,529176.5,False,False
lift,13,cubic+bitcount+cjpeg_transupp,473013.0,529176.5,529176.5,False,False
lift,14,deg2rad+cosf+complex_updates,442617.0,529176.5,529176.5,False,False
lift,15,matrix1+cjpeg_transupp+rad2deg,463516.0,529176.5,529176.5,False,False
lift,16,rad2deg+mpeg2+audiobeam,441584.0,529176.5,529176.5,False,False
lift,17,complex_updates+recursion+minver,477197.0,529176.5,529176.5,False,False
lift,18,iir+huff_dec+rad2deg,440892.0,529176.5,529176.5,False,False
lift,19,lms+rad2deg+ludcmp,470800.0,529176.5,529176.5,False,False
lms,0,h264_dec+petrinet+test3,159189.5,162104.0,164416.4,False,False
lms,1,lms+mpeg2+minver,157698.5,162104.0,164416.4,False,False
lms,2,md5+fac+susan,158760.0,162104.0,164416.4,False,False
lms,3,minver+fac+cjpeg_transupp,159114.5,162104.0,164416.4,False,False
lms,4,h264_dec+audiobeam+huff_enc,157453.0,162104.0,164416.4,False,False
lms,5,h264_dec+minver+epic,157937.5,162104.0,164416.4,False,False
lms,6,rijndael_dec+dijkstra+ludcmp,158592.5,162104.0,164416.4,False,False
lms,7,anagram+filterbank+insertsort,158987.0,162104.0,164416.4,False,False
lms,8,audiobeam+epic+huff_dec,155560.0,162104.0,164416.4,False,False
lms,9,h264_dec+ammunition+anagram,160579.0,162104.0,164416.4,False,False
lms,10,fir2dim+st+duff,161047.0,162104.0,164416.4,False,False
lms,11,audiobeam+mpeg2+susan,158586.5,162104.0,164416.4,False,False
lms,12,statemate+binarysearch+md5,159809.0,162104.0,164416.4,False,False
lms,13,matrix1+insertsort+fmref,159992.5,162104.0,164416.4,False,False
lms,14,huff_dec+ludcmp+lift,158393.5,162104.0,164416.4,False,False
lms,15,rijndael_dec+quicksort+ammunition,160453.0,162104.0,164416.4,False,False
lms,16,h264_dec+rijndael_enc+lms,158761.5,162104.0,164416.4,False,False
lms,17,mpeg2+cosf+fac,157887.5,162104.0,164416.4,False,False
lms,18,matrix1+huff_enc+insertsort,157881.0,162104.0,164416.4,False,False
lms,19,cjpeg_transupp+anagram+h264_dec,159259.0,162104.0,164416.4,False,False
ludcmp,0,bitcount+rijndael_enc+st,2156.0,2213.4,2213.4,False,False
ludcmp,1,fft+powerwindow+binarysearch,2163.0,2213.4,2213.4,False,False
ludcmp,2,insertsort+mpeg2+complex_updates,2152.0,2213.4,2213.4,False,False
ludcmp,3,ammunition+cubic+powerwindow,2145.0,2213.4,2213.4,False,False
ludcmp,4,h264_dec+isqrt+md5,2183.0,2213.4,2213.4,False,False
ludcmp,5,cjpeg_wrbmp+fir2dim+duff,2159.0,2213.4,2213.4,False,False
ludcmp,6,fmref+gsm_dec+recursion,2150.0,2213.4,2213.4,False,False
ludcmp,7,fft+petrinet+matrix1,2153.5,2213.4,2213.4,False,False
ludcmp,8,anagram+rijndael_dec+minver,2163.0,2213.4,2213.4,False,False
ludcmp,9,mpeg2+fft+audiobeam,2187.0,2213.4,2213.4,False,False
ludcmp,10,fft+bitcount+lift,2169.5,2213.4,2213.4,False,False
ludcmp,11,petrinet+fmref+duff,2161.0,2213.4,2213.4,False,False
ludcmp,12,deg2rad+prime+statemate,2148.0,2213.4,2213.4,False,False
ludcmp,13,ndes+matrix1+susan,2158.0,2213.4,2213.4,False,False
ludcmp,14,cjpeg_transupp+fft+binarysearch,2157.0,2213.4,2213.4,False,False
ludcmp,15,ludcmp+ndes+cjpeg_transupp,2154.0,2213.4,2213.4,False,False
ludcmp,16,filterbank+epic+mpeg2,2141.5,2213.4,2213.4,False,False
ludcmp,17,pm+ndes+g723_enc,2155.0,2213.4,2213.4,False,False
ludcmp,18,bsort+matrix1+powerwindow,2153.5,2213.4,2213.4,False,False
ludcmp,19,binarysearch+epic+lift,2164.5,2213.4,2213.4,False,False
matrix1,0,fmref+mpeg2+rijndael_dec,8393.5,9391.6,9391.6,False,False
matrix1,1,fft+sha+bsort,8620.5,9391.6,9391.6,False,False
matrix1,2,ndes+pm+st,8927.0,9391.6,9391.6,False,False
matrix1,3,quicksort+petrinet+isqrt,8668.0,9391.6,9391.6,False,False
matrix1,4,binarysearch+mpeg2+ndes,7907.0,9391.6,9391.6,False,False
matrix1,5,gsm_enc+insertsort+fir2dim,8545.0,9391.6,9391.6,False,False
matrix1,6,adpcm_enc+fir2dim+epic,8641.5,9391.6,9391.6,False,False
matrix1,7,complex_updates+countnegative+fft,8862.5,9391.6,9391.6,False,False
matrix1,8,recursion+iir+cosf,8871.0,9391.6,9391.6,False,False
matrix1,9,cover+bsort+cjpeg_transupp,9010.0,9391.6,9391.6,False,False
matrix1,10,audiobeam+duff+statemate,8886.5,9391.6,9391.6,False,False
matrix1,11,rijndael_dec+bitcount+insertsort,8869.0,9391.6,9391.6,False,False
matrix1,12,recursion+jfdctint+st,8979.5,9391.6,9391.6,False,False
matrix1,13,quicksort+test3+isqrt,8583.5,9391.6,9391.6,False,False
matrix1,14,ammunition+ndes+fft,8457.5,9391.6,9391.6,False,False
matrix1,15,test3+recursion+md5,7815.0,9391.6,9391.6,False,False
matrix1,16,bsort+matrix1+fmref,8326.0,9391.6,9391.6,False,False
matrix1,17,cjpeg_transupp+cjpeg_wrbmp+complex_updates,8220.0,9391.6,9391.6,False,False
matrix1,18,st+pm+recursion,9533.0,9391.6,9391.6,True,True
matrix1,19,md5+rijndael_enc+cjpeg_wrbmp,9628.5,9391.6,9391.6,True,True
md5,0,prime+h264_dec+ammunition,18956565.0,19343473.8,19343473.8,False,False
md5,1,gsm_dec+fir2dim+petrinet,18906670.0,19343473.8,19343473.8,False,False
md5,2,prime+cubic+h264_dec,19031905.5,19343473.8,19343473.8,False,False
md5,3,md5+duff+rad2deg,18927534.5,19343473.8,19343473.8,False,False
md5,4,quicksort+rijndael_dec+h264_dec,18928213.0,19343473.8,19343473.8,False,False
md5,5,cover+jfdctint+cubic,18940292.5,19343473.8,19343473.8,False,False
md5,6,epic+rijndael_enc+rijndael_dec,18973659.5,19343473.8,19343473.8,False,False
md5,7,huff_enc+st+cosf,18976273.0,19343473.8,19343473.8,False,False
md5,8,fir2dim+petrinet+lms,18949493.5,19343473.8,19343473.8,False,False
md5,9,h264_dec+huff_dec+recursion,18949214.5,19343473.8,19343473.8,False,False
md5,10,duff+recursion+fmref,18895768.5,19343473.8,19343473.8,False,False
md5,11,insertsort+isqrt+gsm_dec,18917741.0,19343473.8,19343473.8,False,False
md5,12,cjpeg_wrbmp+sha+cosf,18938678.0,19343473.8,19343473.8,False,False
md5,13,rijndael_enc+matrix1+bsort,18936133.5,19343473.8,19343473.8,False,False
md5,14,susan+deg2rad+anagram,18922610.5,19343473.8,19343473.8,False,False
md5,15,mpeg2+huff_enc+susan,18912068.0,19343473.8,19343473.8,False,False
md5,16,fir2dim+lift+bitcount,18953446.5,19343473.8,19343473.8,False,False
md5,17,powerwindow+statemate+isqrt,18928226.0,19343473.8,19343473.8,False,False
md5,18,statemate+bitonic+duff,18919156.5,19343473.8,19343473.8,False,False
md5,19,binarysearch+rad2deg+cjpeg_wrbmp,18986200.0,19343473.8,19343473.8,False,False
minver,0,dijkstra+h264_dec+insertsort,1342.5,1385.7,1385.7,False,False
minver,1,cjpeg_transupp+st+gsm_enc,1356.0,1385.7,1385.7,False,False
minver,2,binarysearch+cover+sha,1346.5,1385.7,1385.7,False,False
minver,3,h264_dec+test3+filterbank,1383.0,1385.7,1385.7,False,False
minver,4,adpcm_enc+gsm_dec+anagram,1369.5,1385.7,1385.7,False,False
minver,5,g723_enc+insertsort+fir2dim,1384.0,1385.7,1385.7,False,False
minver,6,cubic+fmref+binarysearch,1360.0,1385.7,1385.7,False,False
minver,7,fir2dim+cover+adpcm_enc,1375.5,1385.7,1385.7,False,False
minver,8,fac+bitcount+st,1378.5,1385.7,1385.7,False,False
minver,9,powerwindow+mpeg2+fft,1345.0,1385.7,1385.7,False,False
minver,10,rijndael_dec+cjpeg_transupp+bsort,1338.0,1385.7,1385.7,False,False
minver,11,ammunition+duff+st,1368.0,1385.7,1385.7,False,False
minver,12,huff_enc+pm+st,1363.5,1385.7,1385.7,False,False
minver,13,bsort+rad2deg+powerwindow,1335.5,1385.7,1385.7,False,False
minver,14,huff_enc+h264_dec+md5,1341.0,1385.7,1385.7,False,False
minver,15,adpcm_dec+binarysearch+adpcm_enc,1333.5,1385.7,1385.7,False,False
minver,16,deg2rad+countnegative+st,1338.0,1385.7,1385.7,False,False
minver,17,cjpeg_transupp+lift+prime,1340.0,1385.7,1385.7,False,False
minver,18,matrix1+isqrt+gsm_enc,1343.5,1385.7,1385.7,False,False
minver,19,bitonic+recursion+duff,1347.0,1385.7,1385.7,False,False
mpeg2,0,cubic+epic+bitonic,262769083.0,268331984.5,270433387.9,False,False
mpeg2,1,anagram+cubic+gsm_dec,262796859.5,268331984.5,270433387.9,False,False
mpeg2,2,minver+rijndael_dec+md5,262844501.5,268331984.5,270433387.9,False,False
mpeg2,3,huff_dec+audiobeam+bitonic,262991254.5,268331984.5,270433387.9,False,False
mpeg2,4,st+iir+matrix1,262756934.5,268331984.5,270433387.9,False,False
mpeg2,5,jfdctint+adpcm_enc+minver,262821186.0,268331984.5,270433387.9,False,False
mpeg2,6,insertsort+lms+cubic,262817086.5,268331984.5,270433387.9,False,False
mpeg2,7,powerwindow+cjpeg_transupp+duff,262779515.5,268331984.5,270433387.9,False,False
mpeg2,8,gsm_enc+adpcm_dec+md5,262835654.0,268331984.5,270433387.9,False,False
mpeg2,9,filterbank+cubic+lms,262840270.0,268331984.5,270433387.9,False,False
mpeg2,10,gsm_dec+complex_updates+ndes,262756904.5,268331984.5,270433387.9,False,False
mpeg2,11,ndes+binarysearch+isqrt,262826722.5,268331984.5,270433387.9,False,False
mpeg2,12,fir2dim+audiobeam+isqrt,262815738.5,268331984.5,270433387.9,False,False
mpeg2,13,jfdctint+insertsort+rijndael_dec,262917950.5,268331984.5,270433387.9,False,False
mpeg2,14,insertsort+lift+adpcm_enc,262805057.0,268331984.5,270433387.9,False,False
mpeg2,15,fmref+susan+huff_enc,262794810.5,268331984.5,270433387.9,False,False
mpeg2,16,ammunition+minver+fmref,262812192.5,268331984.5,270433387.9,False,False
mpeg2,17,fir2dim+deg2rad+quicksort,262762819.5,268331984.5,270433387.9,False,False
mpeg2,18,adpcm_enc+filterbank+rijndael_dec,262804861.5,268331984.5,270433387.9,False,False
mpeg2,19,audiobeam+filterbank+cubic,262788527.5,268331984.5,270433387.9,False,False
ndes,0,prime+ndes+minver,29764.5,30117.5,30117.5,False,False
ndes,1,bitcount+recursion+ludcmp,29793.5,30117.5,30117.5,False,False
ndes,2,quicksort+rad2deg+fft,29137.0,30117.5,30117.5,False,False
ndes,3,bsort+ammunition+filterbank,29831.0,30117.5,30117.5,False,False
ndes,4,jfdctint+fft+sha,29282.5,30117.5,30117.5,False,False
ndes,5,mpeg2+complex_updates+st,29194.5,30117.5,30117.5,False,False
ndes,6,recursion+petrinet+huff_dec,29731.5,30117.5,30117.5,False,False
ndes,7,pm+huff_enc+minver,29032.5,30117.5,30117.5,False,False
ndes,8,complex_updates+rijndael_enc+bsort,29321.0,30117.5,30117.5,False,False
ndes,9,audiobeam+powerwindow+recursion,29097.0,30117.5,30117.5,False,False
ndes,10,huff_dec+ammunition+duff,29123.5,30117.5,30117.5,False,False
ndes,11,cosf+ammunition+rijndael_dec,29015.5,30117.5,30117.5,False,False
ndes,12,cosf+test3+ammunition,29459.5,30117.5,30117.5,False,False
ndes,13,fac+epic+insertsort,28992.0,30117.5,30117.5,False,False
ndes,14,g723_enc+sha+jfdctint,28946.0,30117.5,30117.5,False,False
ndes,15,huff_enc+deg2rad+ammunition,29307.0,30117.5,30117.5,False,False
ndes,16,rad2deg+mpeg2+cosf,29025.5,30117.5,30117.5,False,False
ndes,17,duff+filterbank+susan,29033.0,30117.5,30117.5,False,False
ndes,18,recursion+anagram+susan,29121.5,30117.5,30117.5,False,False
ndes,19,mpeg2+fft+dijkstra,29093.5,30117.5,30117.5,False,False
petrinet,0,bitonic+rijndael_enc+fir2dim,691.5,766.0,766.0,False,False
petrinet,1,gsm_enc+test3+g723_enc,699.0,766.0,766.0,False,False
petrinet,2,quicksort+h264_dec+fmref,696.0,766.0,766.0,False,False
petrinet,3,fft+complex_updates+iir,716.5,766.0,766.0,False,False
petrinet,4,pm+iir+fir2dim,723.0,766.0,766.0,False,False
petrinet,5,rijndael_enc+isqrt+dijkstra,721.0,766.0,766.0,False,False
petrinet,6,rijndael_enc+binarysearch+prime,755.5,766.0,766.0,False,False
petrinet,7,gsm_enc+binarysearch+matrix1,725.5,766.0,766.0,False,False
petrinet,8,sha+complex_updates+jfdctint,728.0,766.0,766.0,False,False
petrinet,9,duff+fac+bitcount,688.5,766.0,766.0,False,False
petrinet,10,binarysearch+fac+ndes,701.0,766.0,766.0,False,False
petrinet,11,duff+epic+h264_dec,696.5,766.0,766.0,False,False
petrinet,12,matrix1+powerwindow+gsm_enc,716.0,766.0,766.0,False,False
petrinet,13,cjpeg_wrbmp+pm+h264_dec,756.5,766.0,766.0,False,False
petrinet,14,filterbank+h264_dec+ammunition,725.0,766.0,766.0,False,False
petrinet,15,prime+susan+filterbank,719.0,766.0,766.0,False,False
petrinet,16,md5+gsm_enc+dijkstra,714.0,766.0,766.0,False,False
petrinet,17,minver+rijndael_dec+anagram,731.0,766.0,766.0,False,False
petrinet,18,audiobeam+ndes+minver,727.0,766.0,766.0,False,False
petrinet,19,g723_enc+fir2dim+insertsort,719.0,766.0,766.0,False,False
pm,0,rijndael_enc+quicksort+petrinet,7794249.5,7996175.8,8026592.2,False,False
pm,1,cjpeg_wrbmp+adpcm_enc+cjpeg_transupp,7827520.5,7996175.8,8026592.2,False,False
pm,2,statemate+matrix1+petrinet,7790288.5,7996175.8,8026592.2,False,False
pm,3,rijndael_dec+h264_dec+ammunition,7835064.5,7996175.8,8026592.2,False,False
pm,4,bsort+audiobeam+cubic,7868097.0,7996175.8,8026592.2,False,False
pm,5,recursion+mpeg2+fir2dim,7845647.5,7996175.8,8026592.2,False,False
pm,6,fir2dim+fmref+lms,7837247.5,7996175.8,8026592.2,False,False
pm,7,ammunition+matrix1+cjpeg_transupp,7790288.5,7996175.8,8026592.2,False,False
pm,8,petrinet+h264_dec+fir2dim,7803202.5,7996175.8,8026592.2,False,False
pm,9,fir2dim+h264_dec+rad2deg,7824566.5,7996175.8,8026592.2,False,False
pm,10,audiobeam+lms+bsort,7806906.5,7996175.8,8026592.2,False,False
pm,11,isqrt+fir2dim+g723_enc,7806838.0,7996175.8,8026592.2,False,False
pm,12,fac+mpeg2+dijkstra,7801833.0,7996175.8,8026592.2,False,False
pm,13,cubic+bitonic+adpcm_enc,7831941.0,7996175.8,8026592.2,False,False
pm,14,quicksort+complex_updates+iir,7824972.5,7996175.8,8026592.2,False,False
pm,15,isqrt+fmref+lift,7811273.0,7996175.8,8026592.2,False,False
pm,16,bitonic+deg2rad+recursion,7848237.0,7996175.8,8026592.2,False,False
pm,17,deg2rad+powerwindow+h264_dec,7809148.5,7996175.8,8026592.2,False,False
pm,18,countnegative+md5+duff,7854572.0,7996175.8,8026592.2,False,False
pm,19,pm+iir+cosf,7805758.5,7996175.8,8026592.2,False,False
powerwindow,0,bitonic+bsort+statemate,772643.0,793571.7,793571.7,False,False
powerwindow,1,audiobeam+h264_dec+complex_updates,772881.0,793571.7,793571.7,False,False
powerwindow,2,powerwindow+h264_dec+binarysearch,771580.5,793571.7,793571.7,False,False
powerwindow,3,rijndael_enc+petrinet+statemate,773401.0,793571.7,793571.7,False,False
powerwindow,4,fac+ndes+filterbank,772229.0,793571.7,793571.7,False,False
powerwindow,5,powerwindow+audiobeam+lift,774372.5,793571.7,793571.7,False,False
powerwindow,6,jfdctint+duff+epic,775942.5,793571.7,793571.7,False,False
powerwindow,7,statemate+cjpeg_wrbmp+powerwindow,772976.0,793571.7,793571.7,False,False
powerwindow,8,powerwindow+pm+minver,774144.5,793571.7,793571.7,False,False
powerwindow,9,complex_updates+rijndael_dec+fir2dim,774557.0,793571.7,793571.7,False,False
powerwindow,10,insertsort+cover+bitonic,773679.5,793571.7,793571.7,False,False
powerwindow,11,cosf+rijndael_dec+bsort,772315.0,793571.7,793571.7,False,False
powerwindow,12,cubic+rijndael_dec+iir,771889.5,793571.7,793571.7,False,False
powerwindow,13,adpcm_enc+fir2dim+lift,771476.5,793571.7,793571.7,False,False
powerwindow,14,lms+fir2dim+huff_dec,775248.5,793571.7,793571.7,False,False
powerwindow,15,rijndael_enc+lift+bsort,772589.0,793571.7,793571.7,False,False
powerwindow,16,md5+test3+binarysearch,773428.0,793571.7,793571.7,False,False
powerwindow,17,audiobeam+epic+g723_enc,772610.5,793571.7,793571.7,False,False
powerwindow,18,powerwindow+prime+huff_enc,771177.0,793571.7,793571.7,False,False
powerwindow,19,isqrt+gsm_dec+recursion,771537.0,793571.7,793571.7,False,False
prime,0,gsm_dec+sha+lms,356.0,385.1,385.1,False,False
prime,1,audiobeam+bsort+fac,357.0,385.1,385.1,False,False
prime,2,mpeg2+audiobeam+h264_dec,349.0,385.1,385.1,False,False
prime,3,huff_dec+petrinet+isqrt,355.0,385.1,385.1,False,False
prime,4,filterbank+bsort+test3,350.0,385.1,385.1,False,False
prime,5,st+recursion+lift,351.0,385.1,385.1,False,False
prime,6,minver+ludcmp+complex_updates,351.0,385.1,385.1,False,False
prime,7,recursion+bsort+gsm_enc,356.0,385.1,385.1,False,False
prime,8,insertsort+susan+anagram,354.0,385.1,385.1,False,False
prime,9,st+bitonic+isqrt,353.0,385.1,385.1,False,False
prime,10,cjpeg_transupp+epic+cjpeg_wrbmp,356.0,385.1,385.1,False,False
prime,11,cjpeg_wrbmp+fac+powerwindow,362.0,385.1,385.1,False,False
prime,12,cover+filterbank+isqrt,350.0,385.1,385.1,False,False
prime,13,duff+statemate+binarysearch,351.0,385.1,385.1,False,False
prime,14,deg2rad+cosf+minver,355.0,385.1,385.1,False,False
prime,15,lift+dijkstra+bsort,353.0,385.1,385.1,False,False
prime,16,minver+epic+md5,358.0,385.1,385.1,False,False
prime,17,jfdctint+binarysearch+insertsort,358.0,385.1,385.1,False,False
prime,18,mpeg2+cjpeg_wrbmp+ludcmp,362.0,385.1,385.1,False,False
prime,19,ludcmp+cjpeg_transupp+cjpeg_wrbmp,358.0,385.1,385.1,False,False
quicksort,0,ndes+md5+prime,2863363.0,2924600.1,3000876.2,False,False
quicksort,1,matrix1+fft+st,2860692.0,2924600.1,3000876.2,False,False
quicksort,2,lms+ammunition+sha,2855755.5,2924600.1,3000876.2,False,False
quicksort,3,susan+adpcm_enc+binarysearch,2855468.0,2924600.1,3000876.2,False,False
quicksort,4,ammunition+mpeg2+recursion,2862044.0,2924600.1,3000876.2,False,False
quicksort,5,lms+deg2rad+mpeg2,2857922.0,2924600.1,3000876.2,False,False
quicksort,6,countnegative+recursion+lms,2862487.0,2924600.1,3000876.2,False,False
quicksort,7,gsm_dec+md5+minver,2858634.0,2924600.1,3000876.2,False,False
quicksort,8,adpcm_enc+iir+test3,2856633.0,2924600.1,3000876.2,False,False
quicksort,9,minver+jfdctint+duff,2854368.5,2924600.1,3000876.2,False,False
quicksort,10,mpeg2+epic+huff_enc,2865211.0,2924600.1,3000876.2,False,False
quicksort,11,cubic+rijndael_enc+petrinet,2854308.5,2924600.1,3000876.2,False,False
quicksort,12,g723_enc+epic+huff_dec,2861871.5,2924600.1,3000876.2,False,False
quicksort,13,audiobeam+pm+anagram,2863060.5,2924600.1,3000876.2,False,False
quicksort,14,cjpeg_wrbmp+h264_dec+gsm_dec,2863723.0,2924600.1,3000876.2,False,False
quicksort,15,huff_enc+huff_dec+countnegative,2852250.0,2924600.1,3000876.2,False,False
quicksort,16,fft+matrix1+cjpeg_transupp,2860257.5,2924600.1,3000876.2,False,False
quicksort,17,fac+susan+powerwindow,2857137.5,2924600.1,3000876.2,False,False
quicksort,18,fac+prime+susan,2863438.5,2924600.1,3000876.2,False,False
quicksort,19,filterbank+g723_enc+bsort,2861191.0,2924600.1,3000876.2,False,False
rad2deg,0,rad2deg+fir2dim+insertsort,3755.5,3811.7,3821.9,False,False
rad2deg,1,lift+bitcount+fac,3744.5,3811.7,3821.9,False,False
rad2deg,2,cubic+huff_dec+bitonic,3731.5,3811.7,3821.9,False,False
rad2deg,3,dijkstra+h264_dec+cubic,3724.0,3811.7,3821.9,False,False
rad2deg,4,cjpeg_transupp+bitcount+anagram,3737.5,3811.7,3821.9,False,False
rad2deg,5,duff+fmref+susan,3730.5,3811.7,3821.9,False,False
rad2deg,6,md5+gsm_dec+cubic,3727.0,3811.7,3821.9,False,False
rad2deg,7,susan+cjpeg_wrbmp+sha,3727.0,3811.7,3821.9,False,False
rad2deg,8,fac+lms+prime,3729.5,3811.7,3821.9,False,False
rad2deg,9,fac+cosf+rad2deg,3731.5,3811.7,3821.9,False,False
rad2deg,10,cjpeg_wrbmp+iir+insertsort,3755.5,3811.7,3821.9,False,False
rad2deg,11,huff_dec+iir+test3,3727.5,3811.7,3821.9,False,False
rad2deg,12,epic+iir+adpcm_enc,3778.5,3811.7,3821.9,False,False
rad2deg,13,binarysearch+g723_enc+insertsort,3734.0,3811.7,3821.9,False,False
rad2deg,14,huff_dec+cubic+countnegative,3728.0,3811.7,3821.9,False,False
rad2deg,15,ludcmp+filterbank+anagram,3730.5,3811.7,3821.9,False,False
rad2deg,16,anagram+duff+iir,3761.5,3811.7,3821.9,False,False
rad2deg,17,matrix1+test3+st,3739.0,3811.7,3821.9,False,False
rad2deg,18,mpeg2+petrinet+huff_enc,3735.0,3811.7,3821.9,False,False
rad2deg,19,duff+jfdctint+adpcm_dec,3746.0,3811.7,3821.9,False,False
recursion,0,statemate+bitcount+gsm_enc,1294.0,1318.9,1318.9,False,False
recursion,1,bsort+test3+deg2rad,1293.0,1318.9,1318.9,False,False
recursion,2,prime+fir2dim+rad2deg,1294.0,1318.9,1318.9,False,False
recursion,3,g723_enc+fir2dim+ammunition,1293.0,1318.9,1318.9,False,False
recursion,4,g723_enc+anagram+lms,1293.0,1318.9,1318.9,False,False
recursion,5,lift+cosf+fir2dim,1293.0,1318.9,1318.9,False,False
recursion,6,lift+duff+audiobeam,1293.0,1318.9,1318.9,False,False
recursion,7,fmref+insertsort+h264_dec,1294.0,1318.9,1318.9,False,False
recursion,8,rad2deg+lift+dijkstra,1293.0,1318.9,1318.9,False,False
recursion,9,sha+md5+petrinet,1293.0,1318.9,1318.9,False,False
recursion,10,md5+bitonic+bsort,1293.0,1318.9,1318.9,False,False
recursion,11,bitcount+g723_enc+fir2dim,1293.0,1318.9,1318.9,False,False
recursion,12,rijndael_dec+fft+lift,1293.0,1318.9,1318.9,False,False
recursion,13,fir2dim+rad2deg+cjpeg_transupp,1293.0,1318.9,1318.9,False,False
recursion,14,cosf+matrix1+insertsort,1293.0,1318.9,1318.9,False,False
recursion,15,g723_enc+insertsort+ammunition,1293.0,1318.9,1318.9,False,False
recursion,16,ammunition+bsort+powerwindow,1293.0,1318.9,1318.9,False,False
recursion,17,fft+rijndael_enc+huff_enc,1293.0,1318.9,1318.9,False,False
recursion,18,isqrt+huff_dec+cjpeg_transupp,1293.0,1318.9,1318.9,False,False
recursion,19,matrix1+insertsort+bsort,1301.0,1318.9,1318.9,False,False
rijndael_dec,0,fac+md5+cjpeg_wrbmp,0,0.0,0.0,False,False
rijndael_dec,1,g723_enc+md5+quicksort,0,0.0,0.0,False,False
rijndael_dec,2,st+epic+ludcmp,0,0.0,0.0,False,False
rijndael_dec,3,fft+insertsort+st,0,0.0,0.0,False,False
rijndael_dec,4,insertsort+jfdctint+iir,0,0.0,0.0,False,False
rijndael_dec,5,powerwindow+lms+epic,0,0.0,0.0,False,False
rijndael_dec,6,huff_enc+sha+adpcm_enc,0,0.0,0.0,False,False
rijndael_dec,7,fir2dim+fft+petrinet,0,0.0,0.0,False,False
rijndael_dec,8,bitonic+gsm_dec+ludcmp,0,0.0,0.0,False,False
rijndael_dec,9,epic+rijndael_dec+prime,0,0.0,0.0,False,False
rijndael_dec,10,susan+pm+minver,0,0.0,0.0,False,False
